,tiempo
75822,685.0
75823,686.0
75824,685.0
75825,686.0
75826,686.0
75827,685.0
75828,686.0
75829,686.0
75830,686.0
75831,686.0
75832,686.0
75833,685.0
75834,686.0
75835,686.0
75836,685.0
75837,685.0
75838,685.0
75839,686.0
75840,685.0
75841,685.0
75842,685.0
75843,686.0
75844,686.0
75845,686.0
75846,686.0
75847,686.0
75848,686.0
75849,685.0
75850,686.0
75851,686.0
75852,685.0
75853,685.0
75854,686.0
75855,685.0
75856,685.0
75857,685.0
75858,686.0
75859,685.0
75860,685.0
75861,685.0
75862,685.0
75863,685.0
75864,685.0
75865,685.0
75866,686.0
75867,686.0
75868,685.0
75869,686.0
75870,686.0
75871,685.0
75872,685.0
75873,685.0
75874,686.0
75875,686.0
75876,685.0
75877,686.0
75878,685.0
75879,685.0
75880,686.0
75881,685.0
75882,685.0
75883,686.0
75884,686.0
75885,686.0
75886,685.0
75887,686.0
75888,686.0
75889,686.0
75890,686.0
75891,686.0
75892,685.0
75893,685.0
75894,686.0
75895,685.0
75896,686.0
75897,686.0
75898,686.0
75899,686.0
75900,685.0
75901,685.0
75902,686.0
75903,685.0
75904,686.0
75905,685.0
75906,686.0
75907,685.0
75908,686.0
75909,686.0
75910,685.0
75911,686.0
75912,686.0
75913,686.0
75914,685.0
75915,686.0
75916,685.0
75917,685.0
75918,685.0
75919,685.0
75920,686.0
75921,685.0
75922,686.0
75923,685.0
75924,685.0
75925,685.0
75926,686.0
75927,686.0
75928,686.0
75929,685.0
75930,685.0
75931,685.0
75932,686.0
75933,686.0
75934,686.0
75935,685.0
75936,686.0
75937,685.0
75938,685.0
75939,685.0
75940,685.0
75941,686.0
75942,686.0
75943,686.0
75944,686.0
75945,685.0
75946,686.0
75947,685.0
75948,686.0
75949,686.0
75950,685.0
75951,685.0
75952,685.0
75953,686.0
75954,686.0
75955,686.0
75956,686.0
75957,685.0
75958,686.0
75959,686.0
75960,685.0
75961,685.0
75962,685.0
75963,685.0
75964,686.0
75965,685.0
75966,685.0
75967,686.0
75968,685.0
75969,686.0
75970,686.0
75971,685.0
75972,686.0
75973,686.0
75974,686.0
75975,686.0
75976,685.0
75977,686.0
75978,686.0
75979,685.0
75980,686.0
75981,686.0
75982,686.0
75983,686.0
75984,686.0
75985,685.0
75986,685.0
75987,686.0
75988,685.0
75989,686.0
75990,685.0
75991,685.0
75992,686.0
75993,686.0
75994,685.0
75995,686.0
75996,686.0
75997,685.0
75998,686.0
75999,685.0
76000,685.0
76001,686.0
76002,686.0
76003,685.0
76004,686.0
76005,686.0
76006,686.0
76007,685.0
76008,685.0
76009,686.0
76010,686.0
76011,686.0
76012,686.0
76013,686.0
76014,686.0
76015,685.0
76016,686.0
76017,685.0
76018,685.0
76019,685.0
76020,686.0
76021,686.0
76022,686.0
76023,686.0
76024,686.0
76025,685.0
76026,686.0
76027,686.0
76028,685.0
76029,685.0
76030,685.0
76031,685.0
76032,685.0
76033,686.0
76034,685.0
76035,686.0
76036,686.0
76037,686.0
76038,686.0
76039,685.0
76040,685.0
76041,686.0
76042,685.0
76043,685.0
76044,686.0
76045,686.0
76046,685.0
76047,686.0
76048,685.0
76049,686.0
76050,685.0
76051,686.0
76052,685.0
76053,685.0
76054,685.0
76055,685.0
76056,685.0
76057,686.0
76058,685.0
76059,685.0
76060,686.0
76061,685.0
76062,685.0
76063,685.0
76064,686.0
76065,686.0
76066,685.0
76067,686.0
76068,685.0
76069,685.0
76070,685.0
76071,686.0
76072,686.0
76073,686.0
76074,686.0
76075,685.0
76076,685.0
76077,685.0
76078,685.0
76079,685.0
76080,685.0
76081,685.0
76082,686.0
76083,686.0
76084,685.0
76085,685.0
76086,685.0
76087,686.0
76088,686.0
76089,685.0
76090,686.0
76091,685.0
76092,686.0
76093,686.0
76094,686.0
76095,686.0
76096,685.0
76097,686.0
76098,686.0
76099,685.0
76100,685.0
76101,685.0
76102,685.0
76103,686.0
76104,685.0
76105,685.0
76106,686.0
76107,685.0
76108,685.0
76109,686.0
76110,686.0
76111,686.0
76112,685.0
76113,686.0
76114,685.0
76115,685.0
76116,685.0
76117,685.0
76118,686.0
76119,685.0
76120,686.0
76121,685.0
76122,685.0
76123,686.0
76124,685.0
76125,685.0
76126,686.0
76127,685.0
76128,686.0
76129,686.0
76130,685.0
76131,685.0
76132,686.0
76133,686.0
76134,685.0
76135,686.0
76136,686.0
76137,685.0
76138,686.0
76139,686.0
76140,686.0
76141,685.0
76142,685.0
76143,686.0
76144,686.0
76145,685.0
76146,685.0
76147,686.0
76148,686.0
76149,685.0
76150,685.0
76151,686.0
76152,686.0
76153,685.0
76154,686.0
76155,685.0
76156,685.0
76157,686.0
76158,685.0
76159,686.0
76160,686.0
76161,686.0
76162,685.0
76163,685.0
76164,686.0
76165,685.0
76166,686.0
76167,685.0
76168,686.0
76169,685.0
76170,686.0
76171,686.0
76172,686.0
76173,686.0
76174,686.0
76175,685.0
76176,686.0
76177,685.0
76178,685.0
76179,686.0
76180,685.0
76181,686.0
76182,686.0
76183,686.0
76184,686.0
76185,685.0
76186,685.0
76187,685.0
76188,686.0
76189,686.0
76190,685.0
76191,686.0
76192,686.0
76193,686.0
76194,685.0
76195,685.0
76196,686.0
76197,685.0
76198,686.0
76199,686.0
76200,686.0
76201,686.0
76202,686.0
76203,685.0
76204,686.0
76205,686.0
76206,686.0
76207,685.0
76208,686.0
76209,686.0
76210,685.0
76211,685.0
76212,686.0
76213,685.0
76214,686.0
76215,685.0
76216,685.0
76217,685.0
76218,685.0
76219,685.0
76220,685.0
76221,685.0
76222,685.0
76223,685.0
76224,686.0
76225,686.0
76226,685.0
76227,686.0
76228,686.0
76229,685.0
76230,686.0
76231,685.0
76232,686.0
76233,685.0
76234,685.0
76235,686.0
76236,686.0
76237,686.0
76238,686.0
76239,686.0
76240,685.0
76241,685.0
76242,685.0
76243,685.0
76244,685.0
76245,686.0
76246,685.0
76247,685.0
76248,685.0
76249,686.0
76250,686.0
76251,685.0
76252,686.0
76253,685.0
76254,685.0
76255,686.0
76256,685.0
76257,686.0
76258,685.0
76259,685.0
76260,686.0
76261,686.0
76262,686.0
76263,686.0
76264,685.0
76265,685.0
76266,685.0
76267,685.0
76268,685.0
76269,686.0
76270,686.0
76271,686.0
76272,686.0
76273,686.0
76274,686.0
76275,685.0
76276,686.0
76277,686.0
76278,685.0
76279,685.0
76280,685.0
76281,685.0
76282,686.0
76283,686.0
76284,686.0
76285,685.0
76286,685.0
76287,686.0
76288,685.0
76289,686.0
76290,685.0
76291,685.0
76292,686.0
76293,686.0
76294,686.0
76295,686.0
76296,686.0
76297,686.0
76298,686.0
76299,686.0
76300,686.0
76301,685.0
76302,686.0
76303,685.0
76304,685.0
76305,685.0
76306,685.0
76307,685.0
76308,686.0
76309,685.0
76310,685.0
76311,686.0
76312,685.0
76313,686.0
76314,685.0
76315,685.0
76316,685.0
76317,685.0
76318,685.0
76319,685.0
76320,686.0
76321,685.0
76322,685.0
76323,685.0
76324,686.0
76325,686.0
76326,686.0
76327,685.0
76328,686.0
76329,685.0
76330,686.0
76331,686.0
76332,686.0
76333,685.0
76334,685.0
76335,686.0
76336,685.0
76337,686.0
76338,686.0
76339,686.0
76340,685.0
76341,686.0
76342,686.0
76343,685.0
76344,685.0
76345,686.0
76346,685.0
76347,685.0
76348,686.0
76349,685.0
76350,686.0
76351,686.0
76352,686.0
76353,686.0
76354,686.0
76355,686.0
76356,685.0
76357,686.0
76358,685.0
76359,685.0
76360,686.0
76361,685.0
76362,685.0
76363,686.0
76364,685.0
76365,685.0
76366,685.0
76367,686.0
76368,686.0
76369,685.0
76370,685.0
76371,686.0
76372,685.0
76373,686.0
76374,685.0
76375,686.0
76376,685.0
76377,686.0
76378,686.0
76379,686.0
76380,686.0
76381,686.0
76382,685.0
76383,686.0
76384,685.0
76385,685.0
76386,686.0
76387,686.0
76388,686.0
76389,685.0
76390,686.0
76391,685.0
76392,685.0
76393,685.0
76394,686.0
76395,685.0
76396,685.0
76397,686.0
76398,685.0
76399,685.0
76400,686.0
76401,686.0
76402,685.0
76403,686.0
76404,686.0
76405,685.0
76406,686.0
76407,686.0
76408,686.0
76409,686.0
76410,685.0
76411,686.0
76412,685.0
76413,686.0
76414,685.0
76415,685.0
76416,686.0
76417,685.0
76418,685.0
76419,686.0
76420,685.0
76421,686.0
76422,685.0
76423,686.0
76424,685.0
76425,685.0
76426,685.0
76427,685.0
76428,686.0
76429,685.0
76430,686.0
76431,686.0
76432,685.0
76433,685.0
76434,685.0
76435,685.0
76436,686.0
76437,685.0
76438,685.0
76439,685.0
76440,685.0
76441,685.0
76442,685.0
76443,687.0
76444,686.0
76445,686.0
76446,686.0
76447,687.0
76448,685.0
76449,687.0
76450,686.0
76451,685.0
76452,685.0
76453,685.0
76454,685.0
76455,686.0
76456,685.0
76457,686.0
76458,686.0
76459,685.0
76460,686.0
76461,687.0
76462,685.0
76463,685.0
76464,686.0
76465,686.0
76466,687.0
76467,685.0
76468,686.0
76469,686.0
76470,687.0
76471,686.0
76472,687.0
76473,687.0
76474,687.0
76475,686.0
76476,687.0
76477,686.0
76478,686.0
76479,687.0
76480,686.0
76481,687.0
76482,686.0
76483,687.0
76484,687.0
76485,687.0
76486,687.0
76487,687.0
76488,687.0
76489,686.0
76490,687.0
76491,687.0
76492,686.0
76493,686.0
76494,686.0
76495,687.0
76496,686.0
76497,686.0
76498,687.0
76499,687.0
76500,686.0
76501,687.0
76502,687.0
76503,687.0
76504,686.0
76505,687.0
76506,686.0
76507,686.0
76508,687.0
76509,686.0
76510,686.0
76511,686.0
76512,687.0
76513,686.0
76514,687.0
76515,687.0
76516,686.0
76517,687.0
76518,687.0
76519,687.0
76520,686.0
76521,687.0
76522,686.0
76523,686.0
76524,687.0
76525,687.0
76526,687.0
76527,686.0
76528,687.0
76529,687.0
76530,687.0
76531,686.0
76532,686.0
76533,687.0
76534,687.0
76535,687.0
76536,686.0
76537,686.0
76538,686.0
76539,686.0
76540,687.0
76541,686.0
76542,686.0
76543,686.0
76544,687.0
76545,687.0
76546,687.0
76547,687.0
76548,687.0
76549,687.0
76550,687.0
76551,687.0
76552,687.0
76553,686.0
76554,687.0
76555,687.0
76556,687.0
76557,686.0
76558,687.0
76559,686.0
76560,687.0
76561,686.0
76562,686.0
76563,686.0
76564,687.0
76565,687.0
76566,686.0
76567,686.0
76568,686.0
76569,687.0
76570,687.0
76571,686.0
76572,687.0
76573,686.0
76574,687.0
76575,686.0
76576,687.0
76577,686.0
76578,687.0
76579,686.0
76580,687.0
76581,687.0
76582,687.0
76583,687.0
76584,687.0
76585,687.0
76586,687.0
76587,686.0
76588,686.0
76589,686.0
76590,687.0
76591,687.0
76592,687.0
76593,686.0
76594,687.0
76595,686.0
76596,686.0
76597,686.0
76598,687.0
76599,686.0
76600,687.0
76601,686.0
76602,687.0
76603,686.0
76604,687.0
76605,687.0
76606,686.0
76607,686.0
76608,687.0
76609,686.0
76610,686.0
76611,687.0
76612,687.0
76613,687.0
76614,686.0
76615,687.0
76616,686.0
76617,687.0
76618,687.0
76619,686.0
76620,687.0
76621,686.0
76622,686.0
76623,686.0
76624,687.0
76625,686.0
76626,686.0
76627,687.0
76628,687.0
76629,687.0
76630,687.0
76631,687.0
76632,687.0
76633,686.0
76634,686.0
76635,687.0
76636,687.0
76637,687.0
76638,687.0
76639,686.0
76640,686.0
76641,687.0
76642,687.0
76643,687.0
76644,686.0
76645,687.0
76646,687.0
76647,687.0
76648,687.0
76649,686.0
76650,686.0
76651,686.0
76652,687.0
76653,687.0
76654,687.0
76655,687.0
76656,686.0
76657,686.0
76658,686.0
76659,686.0
76660,686.0
76661,686.0
76662,687.0
76663,686.0
76664,686.0
76665,687.0
76666,687.0
76667,687.0
76668,687.0
76669,687.0
76670,687.0
76671,687.0
76672,687.0
76673,686.0
76674,687.0
76675,686.0
76676,686.0
76677,687.0
76678,687.0
76679,687.0
76680,686.0
76681,686.0
76682,687.0
76683,686.0
76684,686.0
76685,686.0
76686,686.0
76687,687.0
76688,687.0
76689,686.0
76690,686.0
76691,686.0
76692,686.0
76693,687.0
76694,687.0
76695,687.0
76696,687.0
76697,687.0
76698,687.0
76699,687.0
76700,686.0
76701,686.0
76702,686.0
76703,686.0
76704,686.0
76705,687.0
76706,687.0
76707,686.0
76708,686.0
76709,687.0
76710,687.0
76711,686.0
76712,687.0
76713,687.0
76714,686.0
76715,686.0
76716,687.0
76717,687.0
76718,687.0
76719,686.0
76720,686.0
76721,686.0
76722,686.0
76723,687.0
76724,687.0
76725,687.0
76726,686.0
76727,686.0
76728,687.0
76729,686.0
76730,686.0
76731,687.0
76732,687.0
76733,686.0
76734,686.0
76735,686.0
76736,687.0
76737,687.0
76738,687.0
76739,687.0
76740,687.0
76741,686.0
76742,687.0
76743,687.0
76744,687.0
76745,686.0
76746,687.0
76747,687.0
76748,687.0
76749,686.0
76750,686.0
76751,687.0
76752,687.0
76753,687.0
76754,686.0
76755,687.0
76756,687.0
76757,687.0
76758,686.0
76759,687.0
76760,686.0
76761,687.0
76762,686.0
76763,686.0
76764,686.0
76765,687.0
76766,686.0
76767,686.0
76768,687.0
76769,686.0
76770,687.0
76771,686.0
76772,686.0
76773,686.0
76774,687.0
76775,686.0
76776,686.0
76777,686.0
76778,686.0
76779,686.0
76780,686.0
76781,687.0
76782,686.0
76783,687.0
76784,686.0
76785,687.0
76786,687.0
76787,687.0
76788,687.0
76789,687.0
76790,687.0
76791,686.0
76792,687.0
76793,686.0
76794,687.0
76795,687.0
76796,686.0
76797,687.0
76798,686.0
76799,687.0
76800,686.0
76801,686.0
76802,686.0
76803,686.0
76804,686.0
76805,687.0
76806,687.0
76807,687.0
76808,686.0
76809,686.0
76810,686.0
76811,687.0
76812,686.0
76813,687.0
76814,686.0
76815,687.0
76816,687.0
76817,686.0
76818,687.0
76819,686.0
76820,686.0
76821,687.0
76822,687.0
76823,687.0
76824,687.0
76825,686.0
76826,686.0
76827,687.0
76828,687.0
76829,686.0
76830,686.0
76831,687.0
76832,686.0
76833,687.0
76834,686.0
76835,686.0
76836,687.0
76837,686.0
76838,686.0
76839,686.0
76840,686.0
76841,687.0
76842,686.0
76843,686.0
76844,686.0
76845,686.0
76846,687.0
76847,686.0
76848,687.0
76849,686.0
76850,687.0
76851,686.0
76852,687.0
76853,687.0
76854,686.0
76855,687.0
76856,687.0
76857,686.0
76858,687.0
76859,687.0
76860,687.0
76861,687.0
76862,686.0
76863,686.0
76864,686.0
76865,687.0
76866,687.0
76867,687.0
76868,686.0
76869,686.0
76870,687.0
76871,686.0
76872,686.0
76873,687.0
76874,686.0
76875,686.0
76876,687.0
76877,687.0
76878,686.0
76879,686.0
76880,687.0
76881,686.0
76882,687.0
76883,686.0
76884,686.0
76885,686.0
76886,686.0
76887,686.0
76888,686.0
76889,687.0
76890,687.0
76891,687.0
76892,686.0
76893,686.0
76894,687.0
76895,686.0
76896,686.0
76897,686.0
76898,687.0
76899,686.0
76900,687.0
76901,687.0
76902,686.0
76903,687.0
76904,686.0
76905,687.0
76906,687.0
76907,687.0
76908,687.0
76909,686.0
76910,687.0
76911,687.0
76912,687.0
76913,687.0
76914,687.0
76915,686.0
76916,686.0
76917,687.0
76918,687.0
76919,687.0
76920,687.0
76921,686.0
76922,686.0
76923,686.0
76924,687.0
76925,687.0
76926,686.0
76927,687.0
76928,687.0
76929,686.0
76930,686.0
76931,686.0
76932,686.0
76933,687.0
76934,686.0
76935,687.0
76936,686.0
76937,686.0
76938,686.0
76939,686.0
76940,687.0
76941,686.0
76942,686.0
76943,686.0
76944,686.0
76945,687.0
76946,686.0
76947,686.0
76948,687.0
76949,687.0
76950,686.0
76951,687.0
76952,687.0
76953,687.0
76954,686.0
76955,687.0
76956,686.0
76957,687.0
76958,687.0
76959,687.0
76960,686.0
76961,686.0
76962,686.0
76963,687.0
76964,687.0
76965,686.0
76966,686.0
76967,686.0
76968,687.0
76969,687.0
76970,687.0
76971,687.0
76972,687.0
76973,686.0
76974,687.0
76975,686.0
76976,686.0
76977,687.0
76978,687.0
76979,686.0
76980,686.0
76981,686.0
76982,686.0
76983,686.0
76984,687.0
76985,686.0
76986,687.0
76987,687.0
76988,686.0
76989,686.0
76990,686.0
76991,686.0
76992,686.0
76993,686.0
76994,686.0
76995,686.0
76996,687.0
76997,687.0
76998,687.0
76999,686.0
77000,687.0
77001,687.0
77002,686.0
77003,687.0
77004,687.0
77005,687.0
77006,686.0
77007,686.0
77008,687.0
77009,687.0
77010,687.0
77011,686.0
77012,687.0
77013,687.0
77014,686.0
77015,686.0
77016,687.0
77017,686.0
77018,686.0
77019,687.0
77020,686.0
77021,687.0
77022,686.0
77023,686.0
77024,687.0
77025,686.0
77026,686.0
77027,686.0
77028,687.0
77029,687.0
77030,686.0
77031,686.0
77032,687.0
77033,687.0
77034,686.0
77035,687.0
77036,686.0
77037,687.0
77038,686.0
77039,687.0
77040,686.0
77041,687.0
77042,687.0
77043,687.0
77044,686.0
77045,687.0
77046,686.0
77047,687.0
77048,686.0
77049,686.0
77050,686.0
77051,687.0
77052,687.0
77053,686.0
77054,687.0
77055,686.0
77056,686.0
77057,687.0
77058,686.0
77059,687.0
77060,686.0
77061,687.0
77062,687.0
77063,687.0
77064,687.0
77065,686.0
77066,687.0
77067,686.0
77068,686.0
77069,686.0
77070,687.0
77071,686.0
77072,686.0
77073,686.0
77074,686.0
77075,686.0
77076,686.0
77077,686.0
77078,687.0
77079,687.0
77080,687.0
77081,686.0
77082,687.0
77083,687.0
77084,686.0
77085,687.0
77086,687.0
77087,686.0
77088,686.0
77089,686.0
77090,687.0
77091,686.0
77092,687.0
77093,686.0
77094,687.0
77095,686.0
77096,686.0
77097,687.0
77098,686.0
77099,687.0
77100,687.0
77101,687.0
77102,686.0
77103,687.0
77104,686.0
77105,687.0
77106,687.0
77107,687.0
77108,687.0
77109,687.0
77110,686.0
77111,687.0
77112,686.0
77113,687.0
77114,687.0
77115,687.0
77116,687.0
77117,686.0
77118,686.0
77119,686.0
77120,687.0
77121,686.0
77122,686.0
77123,687.0
77124,687.0
77125,687.0
77126,687.0
77127,686.0
77128,687.0
77129,687.0
77130,686.0
77131,686.0
77132,686.0
77133,687.0
77134,686.0
77135,686.0
77136,687.0
77137,687.0
77138,687.0
77139,687.0
77140,687.0
77141,687.0
77142,686.0
77143,686.0
77144,687.0
77145,687.0
77146,687.0
77147,687.0
77148,686.0
77149,686.0
77150,687.0
77151,686.0
77152,686.0
77153,687.0
77154,686.0
77155,686.0
77156,687.0
77157,686.0
77158,687.0
77159,687.0
77160,687.0
77161,687.0
77162,686.0
77163,686.0
77164,687.0
77165,687.0
77166,686.0
77167,686.0
77168,687.0
77169,686.0
77170,687.0
77171,686.0
77172,686.0
77173,687.0
77174,687.0
77175,687.0
77176,686.0
77177,686.0
77178,687.0
77179,686.0
77180,686.0
77181,687.0
77182,686.0
77183,687.0
77184,687.0
77185,687.0
77186,687.0
77187,686.0
77188,686.0
77189,687.0
77190,686.0
77191,687.0
77192,686.0
77193,687.0
77194,686.0
77195,686.0
77196,687.0
77197,686.0
77198,686.0
77199,687.0
77200,687.0
77201,687.0
77202,686.0
77203,687.0
77204,686.0
77205,687.0
77206,686.0
77207,687.0
77208,686.0
77209,686.0
77210,687.0
77211,687.0
77212,687.0
77213,687.0
77214,687.0
77215,687.0
77216,686.0
77217,686.0
77218,687.0
77219,687.0
77220,687.0
77221,686.0
77222,686.0
77223,686.0
77224,686.0
77225,687.0
77226,687.0
77227,686.0
77228,687.0
77229,686.0
77230,686.0
77231,687.0
77232,686.0
77233,686.0
77234,686.0
77235,686.0
77236,687.0
77237,687.0
77238,686.0
77239,686.0
77240,687.0
77241,687.0
77242,686.0
77243,686.0
77244,686.0
77245,686.0
77246,687.0
77247,686.0
77248,686.0
77249,686.0
77250,687.0
77251,687.0
77252,687.0
77253,687.0
77254,686.0
77255,687.0
77256,686.0
77257,686.0
77258,686.0
77259,687.0
77260,686.0
77261,686.0
77262,687.0
77263,687.0
77264,686.0
77265,687.0
77266,686.0
77267,686.0
77268,686.0
77269,687.0
77270,687.0
77271,687.0
77272,687.0
77273,686.0
77274,686.0
77275,686.0
77276,687.0
77277,686.0
77278,687.0
77279,687.0
77280,686.0
77281,687.0
77282,686.0
77283,686.0
77284,686.0
77285,687.0
77286,686.0
77287,686.0
77288,686.0
77289,687.0
77290,687.0
77291,687.0
77292,687.0
77293,686.0
77294,686.0
77295,687.0
77296,686.0
77297,686.0
77298,686.0
77299,687.0
77300,687.0
77301,686.0
77302,687.0
77303,686.0
77304,686.0
77305,686.0
77306,687.0
77307,686.0
77308,686.0
77309,687.0
77310,686.0
77311,687.0
77312,686.0
77313,686.0
77314,687.0
77315,687.0
77316,687.0
77317,687.0
77318,687.0
77319,687.0
77320,687.0
77321,687.0
77322,687.0
77323,686.0
77324,686.0
77325,687.0
77326,687.0
77327,687.0
77328,687.0
77329,686.0
77330,686.0
77331,686.0
77332,686.0
77333,686.0
77334,686.0
77335,686.0
77336,686.0
77337,686.0
77338,687.0
77339,686.0
77340,686.0
77341,687.0
77342,687.0
77343,687.0
77344,687.0
77345,687.0
77346,687.0
77347,687.0
77348,687.0
77349,687.0
77350,687.0
77351,686.0
77352,686.0
77353,687.0
77354,687.0
77355,687.0
77356,687.0
77357,686.0
77358,686.0
77359,687.0
77360,687.0
77361,687.0
77362,686.0
77363,687.0
77364,686.0
77365,686.0
77366,687.0
77367,687.0
77368,687.0
77369,687.0
77370,687.0
77371,687.0
77372,686.0
77373,687.0
77374,686.0
77375,686.0
77376,686.0
77377,687.0
77378,686.0
77379,687.0
77380,687.0
77381,686.0
77382,686.0
77383,687.0
77384,687.0
77385,687.0
77386,686.0
77387,687.0
77388,687.0
77389,687.0
77390,686.0
77391,687.0
77392,687.0
77393,686.0
77394,686.0
77395,687.0
77396,687.0
77397,686.0
77398,687.0
77399,686.0
77400,687.0
77401,687.0
77402,687.0
77403,686.0
77404,687.0
77405,686.0
77406,687.0
77407,687.0
77408,686.0
77409,687.0
77410,686.0
77411,687.0
77412,686.0
77413,687.0
77414,686.0
77415,686.0
77416,687.0
77417,686.0
77418,686.0
77419,687.0
77420,686.0
77421,687.0
77422,687.0
77423,687.0
77424,686.0
77425,687.0
77426,686.0
77427,687.0
77428,686.0
77429,686.0
77430,687.0
77431,687.0
77432,687.0
77433,686.0
77434,687.0
77435,686.0
77436,687.0
77437,687.0
77438,687.0
77439,687.0
77440,687.0
77441,687.0
77442,686.0
77443,686.0
77444,687.0
77445,687.0
77446,687.0
77447,686.0
77448,687.0
77449,686.0
77450,686.0
77451,686.0
77452,687.0
77453,687.0
77454,687.0
77455,686.0
77456,686.0
77457,687.0
77458,686.0
77459,687.0
77460,686.0
77461,686.0
77462,686.0
77463,687.0
77464,686.0
77465,686.0
77466,686.0
77467,686.0
77468,687.0
77469,687.0
77470,687.0
77471,687.0
77472,687.0
77473,686.0
77474,687.0
77475,687.0
77476,687.0
77477,686.0
77478,686.0
77479,686.0
77480,686.0
77481,687.0
77482,687.0
77483,686.0
77484,686.0
77485,686.0
77486,687.0
77487,686.0
77488,687.0
77489,686.0
77490,686.0
77491,687.0
77492,687.0
77493,686.0
77494,687.0
77495,687.0
77496,687.0
77497,686.0
77498,686.0
77499,686.0
77500,687.0
77501,686.0
77502,687.0
77503,686.0
77504,687.0
77505,687.0
77506,687.0
77507,686.0
77508,687.0
77509,686.0
77510,687.0
77511,686.0
77512,687.0
77513,687.0
77514,686.0
77515,687.0
77516,687.0
77517,687.0
77518,686.0
77519,687.0
77520,686.0
77521,686.0
77522,686.0
77523,687.0
77524,687.0
77525,686.0
77526,687.0
77527,686.0
77528,687.0
77529,686.0
77530,686.0
77531,686.0
77532,687.0
77533,686.0
77534,687.0
77535,687.0
77536,686.0
77537,687.0
77538,686.0
77539,687.0
77540,686.0
77541,687.0
77542,686.0
77543,687.0
77544,687.0
77545,687.0
77546,687.0
77547,686.0
77548,686.0
77549,686.0
77550,687.0
77551,686.0
77552,686.0
77553,686.0
77554,687.0
77555,687.0
77556,686.0
77557,686.0
77558,686.0
77559,686.0
77560,686.0
77561,687.0
77562,686.0
77563,686.0
77564,687.0
77565,686.0
77566,686.0
77567,687.0
77568,686.0
77569,687.0
77570,686.0
77571,686.0
77572,687.0
77573,687.0
77574,686.0
77575,686.0
77576,687.0
77577,686.0
77578,687.0
77579,686.0
77580,687.0
77581,686.0
77582,686.0
77583,687.0
77584,687.0
77585,686.0
77586,686.0
77587,686.0
77588,686.0
77589,686.0
77590,687.0
77591,686.0
77592,687.0
77593,686.0
77594,686.0
77595,687.0
77596,686.0
77597,686.0
77598,686.0
77599,686.0
77600,686.0
77601,686.0
77602,687.0
77603,687.0
77604,686.0
77605,686.0
77606,686.0
77607,687.0
77608,686.0
77609,686.0
77610,687.0
77611,686.0
77612,687.0
77613,687.0
77614,686.0
77615,686.0
77616,687.0
77617,687.0
77618,686.0
77619,687.0
77620,687.0
77621,686.0
77622,687.0
77623,686.0
77624,686.0
77625,687.0
77626,686.0
77627,686.0
77628,687.0
77629,687.0
77630,687.0
77631,687.0
77632,686.0
77633,687.0
77634,687.0
77635,686.0
77636,687.0
77637,686.0
77638,686.0
77639,687.0
77640,686.0
77641,686.0
77642,686.0
77643,687.0
77644,687.0
77645,686.0
77646,686.0
77647,686.0
77648,687.0
77649,686.0
77650,687.0
77651,686.0
77652,687.0
77653,686.0
77654,687.0
77655,687.0
77656,687.0
77657,687.0
77658,686.0
77659,686.0
77660,686.0
77661,687.0
77662,687.0
77663,687.0
77664,686.0
77665,687.0
77666,686.0
77667,687.0
77668,686.0
77669,686.0
77670,687.0
77671,687.0
77672,687.0
77673,686.0
77674,687.0
77675,687.0
77676,686.0
77677,686.0
77678,687.0
77679,687.0
77680,687.0
77681,687.0
77682,687.0
77683,686.0
77684,687.0
77685,687.0
77686,687.0
77687,687.0
77688,687.0
77689,686.0
77690,686.0
77691,686.0
77692,687.0
77693,687.0
77694,686.0
77695,687.0
77696,686.0
77697,687.0
77698,686.0
77699,686.0
77700,686.0
77701,687.0
77702,686.0
77703,686.0
77704,687.0
77705,687.0
77706,686.0
77707,687.0
77708,686.0
77709,686.0
77710,687.0
77711,687.0
77712,686.0
77713,687.0
77714,686.0
77715,686.0
77716,686.0
77717,687.0
77718,686.0
77719,686.0
77720,687.0
77721,686.0
77722,686.0
77723,686.0
77724,687.0
77725,686.0
77726,686.0
77727,686.0
77728,686.0
77729,686.0
77730,686.0
77731,687.0
77732,687.0
77733,687.0
77734,686.0
77735,686.0
77736,687.0
77737,686.0
77738,686.0
77739,686.0
77740,687.0
77741,687.0
77742,686.0
77743,686.0
77744,686.0
77745,686.0
77746,686.0
77747,686.0
77748,687.0
77749,687.0
77750,686.0
77751,687.0
77752,687.0
77753,687.0
77754,686.0
77755,687.0
77756,687.0
77757,686.0
77758,687.0
77759,687.0
77760,687.0
77761,687.0
77762,686.0
77763,686.0
77764,686.0
77765,686.0
77766,687.0
77767,687.0
77768,686.0
77769,686.0
77770,686.0
77771,687.0
77772,687.0
77773,687.0
77774,687.0
77775,687.0
77776,687.0
77777,686.0
77778,686.0
77779,687.0
77780,686.0
77781,687.0
77782,686.0
77783,686.0
77784,686.0
77785,687.0
77786,686.0
77787,686.0
77788,686.0
77789,686.0
77790,686.0
77791,687.0
77792,686.0
77793,686.0
77794,686.0
77795,687.0
77796,687.0
77797,687.0
77798,687.0
77799,687.0
77800,686.0
77801,687.0
77802,686.0
77803,687.0
77804,687.0
77805,687.0
77806,686.0
77807,686.0
77808,687.0
77809,686.0
77810,686.0
77811,687.0
77812,687.0
77813,686.0
77814,686.0
77815,686.0
77816,686.0
77817,687.0
77818,686.0
77819,686.0
77820,688.0
