"Estado","Fecha","CasosAcumulados","Gompertz","Gompertz_IC99_inf","Gompertz_IC99_sup","PrediccionTotal","PrediccionTotal_IC99_inf","PrediccionTotal_IC99_sup","DondeVa","Fecha_Pico","Casos_Acum_al_Pico","Casos_Entre_1_Sem_antes_y_el_Pico","Fecha_Terminacion_Epidemia","Casos_Por_Millon","Casos_Acum_01_Junio"
"BAJA CALIFORNIA SUR","2021-02-06","24688","19994.7684924909","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-02-07","24733","20098.5215950918","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-02-08","24926","20202.6638774564","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-02-09","25078","20307.1960279883","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-02-10","25175","20412.1187330082","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-02-11","25302","20517.4326767413","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-02-12","25385","20623.1385413057","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-02-13","25436","20729.2370066998","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-02-14","25469","20835.7287507903","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-02-15","25575","20942.6144493001","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-02-16","25662","21049.8947757964","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-02-17","25762","21157.5704016787","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-02-18","25878","21265.6419961666","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-02-19","25955","21374.1102262882","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-02-20","25994","21482.9757568681","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-02-21","26006","21592.2392505156","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-02-22","26133","21701.9013676128","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-02-23","26239","21811.962766303","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-02-24","26319","21922.4241024788","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-02-25","26406","22033.2860297709","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-02-26","26475","22144.5491995358","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-02-27","26508","22256.2142608449","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-02-28","26531","22368.2818604723","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-01","26624","22480.752642884","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-02","26694","22593.6272502258","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-03","26756","22706.9063223125","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-04","26842","22820.590496616","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-05","26903","22934.6804082544","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-06","26931","23049.1766899805","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-07","26950","23164.0799721707","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-08","27032","23279.3908828136","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-09","27097","23395.1100474991","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-10","27148","23511.2380894073","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-11","27218","23627.7756292973","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-12","27272","23744.7232854963","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-13","27300","23862.0816738887","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-14","27321","23979.8514079051","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-15","27339","24098.0330985115","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-16","27440","24216.6273541984","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-17","27507","24335.6347809701","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-18","27580","24455.055982334","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-19","27685","24574.8915592901","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-20","27718","24695.14211032","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-21","27742","24815.8082313764","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-22","27851","24936.8905158732","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-23","27968","25058.3895546739","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-24","28044","25180.3059360823","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-25","28144","25302.6402458315","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-26","28226","25425.3930670736","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-27","28282","25548.5649803696","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-28","28301","25672.1565636792","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-29","28379","25796.1683923504","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-30","28463","25920.6010391094","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-03-31","28540","26045.4550740511","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-01","28607","26170.7310646281","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-02","28637","26296.4295756414","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-03","28679","26422.5511692304","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-04","28706","26549.0964048629","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-05","28828","26676.0658393254","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-06","28917","26803.4600267131","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-07","29013","26931.2795184204","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-08","29083","27059.5248631312","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-09","29151","27188.1966068094","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-10","29201","27317.2952926891","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-11","29215","27446.8214612653","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-12","29319","27576.7756502841","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-13","29394","27707.158394734","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-14","29483","27837.9702268358","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-15","29559","27969.2116760337","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-16","29610","28100.8832689863","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-17","29653","28232.9855295566","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-18","29679","28365.5189788039","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-19","29772","28498.4841349739","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-20","29835","28631.8815134901","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-21","29909","28765.7116269449","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-22","29972","28899.9749850902","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-23","30038","29034.6720948293","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-24","30070","29169.8034602073","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-25","30097","29305.369582403","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-26","30160","29441.3709597199","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-27","30232","29577.8080875775","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-28","30301","29714.6814585031","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-29","30372","29851.9915621228","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-04-30","30427","29989.7388851534","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-01","30452","30127.9239113939","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-02","30476","30266.5471217171","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-03","30548","30405.6089940612","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-04","30608","30545.1100034219","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-05","30662","30685.0506218439","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-06","30725","30825.4313184129","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-07","30786","30966.2525592475","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-08","30814","31107.5148074914","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-09","30838","31249.2185233052","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-10","30882","31391.3641638585","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-11","30960","31533.9521833222","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-12","31014","31676.9830328609","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-13","31063","31820.4571606246","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-14","31139","31964.3750117417","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-15","31162","32108.7370283111","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-16","31178","32253.5436493946","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-17","31249","32398.7953110094","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-18","31326","32544.492446121","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-19","31399","32690.6354846355","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-20","31471","32837.2248533925","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-21","31582","32984.2609761575","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-22","31625","33131.7442736154","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-23","31658","33279.6751633625","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-24","31789","33428.0540599002","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-25","31895","33576.8813746276","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-26","32030","33726.1575158347","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-27","32118","33875.8828886952","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-28","32241","34026.0578952603","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-29","32288","34176.6829344512","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-30","32344","34327.7584020529","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-05-31","32498","34479.2846907075","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-01","32653","34631.2621899072","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-02","32820","34783.6912859886","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-03","32952","34936.5723621252","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-04","33123","35089.9057983218","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-05","33204","35243.6919714078","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-06","33254","35397.9312550312","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-07","33509","35552.6240196517","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-08","33763","35707.7706325355","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-09","34014","35863.3714577484","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-10","34311","36019.4268561503","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-11","34578","36175.9371853888","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-12","34727","36332.9027998935","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-13","34862","36490.3240508703","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-14","35267","36648.2012862952","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-15","35663","36806.5348509091","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-16","36130","36965.3250862114","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-17","36539","37124.5723304552","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-18","36941","37284.2769186412","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-19","37127","37444.4391825124","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-20","37237","37605.0594505487","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-21","37727","37766.1380479615","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-22","38141","37927.6752966884","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-23","38548","38089.6715153878","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-24","38922","38252.1270194343","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-25","39364","38415.0421209126","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-26","39598","38578.4171286136","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-27","39694","38742.2523480284","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-28","40271","38906.5480813441","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-29","40713","39071.3046274383","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-06-30","41106","39236.522281875","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-07-01","41450","39402.2013368993","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-07-02","41807","39568.342081433","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-07-03","41993","39734.9448010697","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-07-04","42129","39902.0097780707","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-07-05","42566","40069.5372913602","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-07-06","43007","40237.5276165207","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-07-07","43426","40405.9810257891","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-07-08","43780","40574.8977880522","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-07-09","44151","40744.2781688421","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-07-10","44346","40914.1224303326","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-07-11","44459","41084.4308313347","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
"BAJA CALIFORNIA SUR","2021-07-12","44930","41255.2036272928","","","751958","370836.366622562","1092512.97241103","89.4","2023-07-29","276630","2765","2029-04-08","128485.1","4187"
