fecha,time,S1_1,S2_1,S3_1,S,EP1_1,EP2_1,EP3_1,E1_1,E2_1,E3_1,IP1_1_1,IP1_2_1,IP1_3_1,IP1_4_1,IP2_1_1,IP2_2_1,IP2_3_1,IP2_4_1,IP3_1_1,IP3_2_1,IP3_3_1,IP3_4_1,I1_1_1,I1_2_1,I1_3_1,I1_4_1,I2_1_1,I2_2_1,I2_3_1,I2_4_1,I3_1_1,I3_2_1,I3_3_1,I3_4_1,D1_1,D2_1,D3_1,R1_1,R2_1,R3_1,Y1_1_1,Y1_2_1,Y1_3_1,Y1_4_1,Y2_1_1,Y2_2_1,Y2_3_1,Y2_4_1,Y3_1_1,Y3_2_1,Y3_3_1,Y3_4_1,bet1,Sp,I1,I2,I3,II,D,R,IT,date
5/8/21,443,630024.2687,2808833.264,423278.9937,3862136.527,0,0,1,321.2199545,1432.092918,215.8101931,230.5701396,98.81577412,2.265175188,0.697165573,826.81426,551.2095066,88.42233031,31.5285188,81.74212738,81.74212738,50.59143637,20.93114385,226.7864492,97.19419253,2.245071457,0.690978136,814.0295078,542.6863385,84.86641416,32.01236853,77.80614155,77.80614155,55.92052888,22.1555856,172.1149094,4480.557496,10710.12022,283879.1315,1262480.516,180224.3806,197563.2502,84669.96438,1640.151036,504.7974645,750451.0799,500401.3111,13626.36038,3955.916682,87010.64378,87010.64378,13081.87515,4065.026526,0.137227793,0.688508975,659.2649459,2971.569245,468.6952325,4099.529423,15362.79262,1726584.028,1746046.35,5/8/21
5/9/21,444,629966.5138,2808575.776,423240.1914,3861782.482,0,0,1,321.1647331,1431.846725,215.7730929,232.180646,99.50599114,2.279382811,0.701538332,832.4468563,554.9645709,89.48123249,31.50370363,82.76981876,82.76981876,49.81500025,21.07580729,227.4977016,97.49901496,2.248683076,0.692089704,816.4487982,544.2991988,85.40378095,31.94794071,78.49203551,78.49203551,55.17176687,22.00447079,172.1480808,4484.239414,10716.1883,283933.5683,1262719.641,180255.2565,197601.8015,84686.48634,1640.470318,504.8957315,750589.3113,500493.4654,13638.85849,3960.34539,87024.3487,87024.3487,13088.93052,4067.977148,0.131468201,0.688445859,662.6050476,2986.496082,470.5907537,4119.691883,15372.57579,1726908.466,1746400.734,5/9/21
5/10/21,445,629907.9132,2808314.517,423200.8208,3861423.251,0,0,1,321.8924876,1435.091268,216.2620315,233.5856326,100.1081283,2.292076482,0.705445134,837.3378031,558.2252021,90.49937905,31.44740073,83.72163913,83.72163913,48.97562257,21.24115874,228.3289792,97.85527678,2.253569893,0.693593747,819.2963948,546.1975965,86.00626146,31.88644121,79.22379495,79.22379495,54.41491186,21.89333943,172.1813153,4487.926442,10722.19108,283988.1903,1262959.568,180286.3102,197640.6019,84703.11509,1640.791475,504.9945761,750728.4121,500586.1992,13651.5019,3964.768243,87038.21776,87038.21776,13095.8722,4070.949381,0.132723934,0.688381818,665.8227021,3000.896479,472.4159007,4139.135082,15382.29883,1727234.069,1746755.503,5/10/21
5/11/21,446,629847.9837,2808047.334,423160.5574,3861055.875,0,0,1,323.7165741,1443.223581,217.4875358,234.9255785,100.6823908,2.304370319,0.709228876,841.9899297,561.3266198,91.52255725,31.37466481,84.64734271,84.64734271,48.09693449,21.4385969,229.2413014,98.24627202,2.259440239,0.695400496,822.432056,548.2880373,86.66300753,31.82435528,79.98661518,79.98661518,53.64434656,21.82043176,172.2146294,4491.619636,10728.13156,284043.0212,1263200.402,180317.5553,197679.6289,84719.84096,1641.114375,505.0939566,750868.3005,500679.4582,13664.28811,3969.181855,87052.24249,87052.24249,13102.69293,4073.946921,0.13506915,0.688316326,669.0639826,3015.421228,474.2682255,4158.753436,15391.96582,1727560.978,1747111.697,5/11/21
5/12/21,447,629787.7808,2807778.932,423120.1104,3860686.823,0,0,1,325.4904438,1451.132014,218.6793023,236.2668699,101.2572299,2.316793472,0.71305242,846.6404209,564.4269473,92.57344431,31.29254363,85.56988469,85.56988469,47.19065646,21.67428066,230.2194319,98.66547081,2.266161944,0.697469272,825.8006054,550.5337369,87.3696393,31.76025952,80.77424609,80.77424609,52.85775674,21.78548497,172.2480367,4495.319759,10734.01242,284098.0783,1263442.219,180349.0015,197718.8794,84736.66258,1641.439011,505.1938717,751008.9642,500773.234,13677.22002,3973.584604,87066.42125,87066.42125,13109.38826,4076.974847,0.135009791,0.688250534,672.4024796,3030.397597,476.1964404,4178.996517,15401.58022,1727889.298,1747469.875,5/12/21
5/13/21,448,629728.3784,2807514.099,423080.2011,3860322.678,0,0,1,326.2394423,1454.471269,219.1825136,237.5442596,101.8046827,2.328784049,0.716742826,851.0553488,567.3702325,93.62937902,31.19396952,86.46345372,86.46345372,46.24957558,21.94364239,231.2497379,99.10703053,2.273612853,0.69976248,829.3526277,552.9017518,88.12216502,31.69284108,81.58088127,81.58088127,52.05330475,21.78834264,172.2815488,4499.027429,10739.83621,284153.376,1263685.084,180380.6566,197758.3496,84753.5784,1641.765375,505.2943184,751150.3889,500867.5171,13690.30042,3977.974811,87080.75196,87080.75196,13115.95396,4080.038332,0.132544948,0.688185617,675.724613,3045.318315,478.1235353,4199.166464,15411.14519,1728219.117,1747829.429,5/13/21
5/14/21,449,629670.9138,2807257.904,423041.5938,3859970.412,0,0,1,325.0913517,1449.352744,218.4111741,238.5966107,102.2556903,2.338962932,0.719875637,854.6580422,569.7720281,94.63272043,31.06156614,87.26644446,87.26644446,45.25346836,22.23345853,232.3027311,99.55831332,2.281555714,0.702207099,832.9820213,555.3213475,88.91170516,31.61930416,82.39469855,82.39469855,51.22750612,21.82766087,172.3151749,4502.743015,10745.60525,284208.9238,1263929.041,180412.5254,197798.0166,84770.57856,1642.093315,505.3952505,751292.4912,500962.252,13703.52631,3982.349044,87095.22505,87095.22505,13122.38385,4083.141268,0.127608364,0.688122818,678.7559468,3058.958735,479.8643799,4217.579062,15420.66344,1728550.49,1748188.733,5/14/21
5/15/21,450,629617.5015,2807019.777,423005.709,3859642.987,0,0,1,320.4229023,1428.539425,215.2746972,239.1413835,102.4891644,2.344904534,0.721704317,856.4383673,570.9589116,95.47939609,30.86560197,87.87085692,87.87085692,44.16862025,22.51842087,233.3201783,99.99436214,2.289541068,0.704664795,836.4799746,557.6533164,89.72021399,31.53419925,83.19297304,83.19297304,50.37386853,21.89982181,172.3489193,4506.466386,10751.32128,284264.7208,1264174.087,180444.6066,197837.8216,84787.63784,1642.422424,505.4965421,751435.0596,501057.2976,13716.88368,3986.700652,87109.81727,87109.81727,13128.66805,4086.284936,0.118137121,0.688064448,681.0059031,3069.129981,481.0883914,4231.224276,15430.13658,1728883.415,1748544.776,5/15/21
5/16/21,451,629565.511,2806787.988,422970.7794,3859324.279,0,0,1,315.22117,1405.348574,211.7799365,239.0331211,102.4427662,2.345279589,0.72181975,855.8774708,570.5849806,96.1094966,30.59072851,88.21959767,88.21959767,42.98149175,22.78278739,234.2130665,100.3770285,2.296882777,0.706924394,839.5278081,559.6852054,90.51915135,31.42922723,83.94119376,83.94119376,49.48291299,21.99848552,172.3827777,4510.196505,10756.98493,284320.7481,1264420.143,180476.8884,197877.6624,84804.71246,1642.751974,505.5979695,751577.7274,501152.4094,13730.34475,3991.019138,87124.48874,87124.48874,13134.79249,4089.467184,0.114708143,0.688007631,682.1368888,3074.324069,481.5672605,4238.028218,15439.56422,1729217.779,1748895.372,5/16/21
5/17/21,452,629511.7428,2806548.274,422934.6555,3858994.672,0,0,1,312.5021156,1393.226231,209.953152,238.49447,102.2119157,2.341840786,0.720761371,853.7734586,569.1823057,96.59383858,30.25951585,88.39477442,88.39477442,41.72538645,23.04227703,234.9133358,100.6771439,2.303020339,0.708813385,841.8821044,561.2547363,91.28470151,31.29778089,84.61253794,84.61253794,48.54794116,22.11817651,172.4167361,4513.931307,10762.59562,284376.967,1264667.04,180509.3473,197917.4438,84821.76164,1643.081271,505.6993191,751720.1536,501247.3603,13743.88255,3995.294578,87139.20182,87139.20182,13140.74462,4092.685853,0.118524995,0.687948872,682.3713013,3075.528442,481.4484059,4239.348149,15448.94366,1729553.355,1749241.647,5/17/21
5/18/21,6,914615.8846,4077626.289,614480.601,5591264.503,0,0,1,264.1780313,1178.061862,177.4868315,84.00181336,36.00077715,0.914499976,0.033069561,399.6434914,296.7265009,19.82207143,9.546299141,54.01988678,54.01988678,6.873325858,4.070320964,28.39861775,12.17083618,0.232190247,0.013580679,213.6235177,178.772621,5.559472903,2.95744825,33.98571889,33.98571889,1.831168066,1.081882681,0.003245704,0.779085432,0.461200591,14.16877043,266.2185992,49.5830653,38.27684795,16.40436341,0.287468809,0.018560829,351.9513868,304.927932,7.114014076,3.917411567,58.62857415,58.62857415,2.297930455,1.373675664,0.430035116,0.999519029,161.7653849,1126.651423,189.8679089,1478.284716,1.243531727,329.970435,1809.498683,5/18/21
5/19/21,7,914507.6515,4077143.754,614407.8851,5590601.019,0,0,1,311.2612552,1387.919259,209.1194855,107.406082,46.03117801,1.18339536,0.037871008,469.4412059,337.7663099,24.76352043,11.81162938,60.7854364,60.7854364,8.595467399,5.257037496,40.6350803,17.41503441,0.339328131,0.016447119,253.697471,203.8592869,7.758928182,3.971623103,38.2245658,38.2245658,2.607700058,1.551646133,0.005270757,1.163678629,0.751493615,24.01757295,352.0929353,64.21208565,57.37949712,24.59121305,0.434489965,0.023533541,438.6584212,368.2246223,10.24458188,5.416297768,70.08002578,70.08002578,3.384739522,2.027265964,0.416835282,0.999400749,213.0644164,1313.069975,216.0318555,1742.166247,1.920443002,440.3225939,2184.409284,5/19/21
5/20/21,8,914384.3946,4076594.239,614325.0755,5589845.437,0,0,1,362.8797547,1618.0065,243.799144,133.1860818,57.07974934,1.483670762,0.043608826,551.2297545,387.795545,29.9868105,14.25647701,69.24044103,69.24044103,10.37369251,6.587790337,55.11544571,23.6209053,0.469749706,0.019629745,300.2793723,232.6806274,10.33735112,5.162072833,43.07989883,43.07989883,3.512283033,2.124928343,0.008045211,1.668694917,1.152760662,37.69880414,452.3582436,80.73325998,81.39730433,34.884559,0.621470112,0.029246369,540.5207815,440.6293265,14.08992484,7.246329228,83.05381505,83.05381505,4.71781694,2.857582625,0.403638581,0.99926605,271.0188412,1531.728011,247.2393739,2049.986226,2.829500791,570.7903077,2623.606034,5/20/21
5/21/21,9,914244.4863,4075970.486,614231.0787,5588987.78,0,0,1,419.6294261,1870.978299,281.9261575,161.5624311,69.2410419,1.817768297,0.05031433,645.3295346,446.8473369,35.46383596,16.87125442,79.38341236,79.38341236,12.19060297,8.074251934,71.88359805,30.80725631,0.624674247,0.023211777,354.3889095,266.1889379,13.28010498,6.528594347,48.7454413,48.7454413,4.53431707,2.807796387,0.011712399,2.313211115,1.684203418,55.86225953,569.3235028,99.44623464,110.8267271,47.49716878,0.852983492,0.035832886,659.9640074,523.9395386,18.68764431,9.432070259,97.88697998,97.88697998,6.303820214,3.885653941,0.390445171,0.999113154,336.010296,1784.898509,283.8646757,2404.77348,4.009126932,724.631997,3133.414604,5/21/21
5/22/21,10,914086.3939,4075265.664,614124.8651,5588018.652,0,0,1,481.9064066,2148.599162,323.766669,192.7814874,82.62063745,2.188473414,0.058030322,752.2586727,515.1193621,41.16763173,19.6450236,91.24449285,91.24449285,14.02881566,9.729691262,91.01841608,39.00789261,0.805508255,0.027270493,416.9398012,305.1869076,16.57092777,8.069708491,55.3827846,55.3827846,5.662330138,3.607176689,0.016425333,3.116172312,2.364924824,79.17552909,705.6624358,120.7207709,146.2115438,62.6620902,1.133975882,0.043431974,799.5000701,619.9776472,24.07154363,11.99669219,114.9197543,114.9197543,8.14698359,5.134279603,0.377255075,0.998940386,408.507716,2074.958035,326.2825687,2809.74832,5.497522469,905.5587358,3720.804578,5/22/21
5/23/21,11,913908.7014,4074473.459,614005.4832,5586929.372,0,0,1,549.9253045,2451.824592,369.4648621,227.0853436,97.32229013,2.59861439,0.066803578,872.604103,592.8819362,47.06789545,22.56230894,104.8684759,104.8684759,15.87000164,11.56762008,112.6291043,48.26961614,1.013844506,0.031878991,488.7821527,350.3755481,20.19193923,9.782417933,63.13129643,63.13129643,6.883998379,4.530855751,0.022347607,4.096245032,3.213948348,108.3334058,864.3719261,144.986,188.1447529,80.63346551,1.469790107,0.052188881,961.7531822,730.6141014,30.27140846,14.96153702,134.5001127,134.5001127,10.24901662,6.628153272,0.364068183,0.998746199,489.0174957,2404.248302,374.8520205,3268.117818,7.332540987,1117.691332,4393.141691,5/23/21
5/24/21,12,913710.1437,4073588.23,613872.0831,5585712.186,0,0,1,623.7230617,2780.818248,419.0455559,264.6886566,113.4379957,3.050815749,0.07667867,1006.919554,680.4051772,53.12961783,25.60121712,120.300979,120.300979,17.69534021,13.6006408,136.846732,58.64859943,1.251426907,0.037106838,570.7167546,402.3788413,24.12331999,11.66167847,72.11348152,72.11348152,8.186167614,5.587323209,0.029654246,5.271651844,4.250236085,144.0655464,1048.743652,172.7227647,237.2654585,101.6851965,1.86615542,0.062255352,1149.46344,857.7746659,37.31244731,18.34534485,156.9853127,156.9853127,12.60901014,8.393819169,0.350884255,0.998529209,578.0380119,2774.93616,429.8983928,3782.872565,9.551542175,1365.531963,5157.95607,5/24/21
5/25/21,13,913489.6499,4072605.204,613723.9453,5584360.528,0,0,1,703.1527643,3134.924305,472.4100472,305.7599613,131.0399834,3.547286658,0.087692643,1155.64265,777.8997249,59.31166602,28.73250363,137.5775038,137.5775038,19.48537167,15.83941359,163.8134719,70.20577366,1.520089521,0.043019893,663.4899858,461.7519579,28.34286985,13.69974539,82.43712067,82.43712067,9.554906757,6.785490955,0.038532354,6.659962391,5.492691409,187.1414842,1262.340409,204.457545,294.2516061,126.1078312,2.32914519,0.073788983,1365.472326,1003.434773,45.21455836,22.16327346,182.7410092,182.7410092,15.22337878,10.45947822,0.33770291,0.998288247,676.017279,3188.871103,491.694432,4356.582814,12.19118615,1653.939438,6022.713438,5/25/21
5/26/21,14,913246.4,4071520.724,613560.5189,5582869.372,0,0,1,787.8713828,3512.612759,529.327873,350.4029657,150.1726996,4.08960244,0.099869608,1319.012427,885.4585806,65.56750915,31.91993943,156.7126252,156.7126252,21.22063267,18.29154312,193.6703748,83.00158921,1.821673843,0.049679375,767.7743999,528.9770943,32.82547754,15.88556157,94.19503455,94.19503455,10.97552763,8.134300681,0.049181005,8.27780171,6.960098399,238.3710263,1508.964117,240.7558375,359.8080343,154.2034433,2.865095465,0.086951582,1612.687824,1169.599434,53.99136444,26.4258298,212.1377373,212.1377373,18.08575637,12.85460225,0.324523628,0.998022416,783.3084546,3647.42099,560.4373236,4991.166768,15.28708111,1988.090981,6994.54483,5/26/21
5/27/21,15,912979.878,4070332.491,613381.4573,5581235.555,0,0,1,877.3258629,3911.417385,589.4274663,398.6424712,170.8467734,4.678528148,0.113216322,1497.005924,1003.012086,71.84607964,35.12076804,177.6915859,177.6915859,22.88230632,20.96066664,226.5446054,97.09054516,2.157934881,0.057140552,884.1406905,604.4515657,37.54290664,18.20432158,107.4632806,107.4632806,12.43275079,9.642267185,0.061811125,10.14056596,8.671079207,298.6031528,1792.626732,282.2164775,434.65294,186.2798314,3.480511192,0.101907241,1894.041677,1358.277495,63.64963894,31.13797091,245.546288,245.546288,21.18708458,15.60947524,0.31134574,0.997731153,900.131215,4151.324342,636.227724,5687.683281,18.87345629,2373.446362,8080.003099,5/27/21
5/28/21,16,912689.9332,4069039.832,613186.6591,5579458.153,0,0,1,970.7389172,4327.872362,652.18661,450.4094457,193.0326196,5.313830357,0.127717545,1689.272519,1130.281987,78.09227128,38.28787209,200.4623086,200.4623086,24.45202702,23.84542335,262.53622,112.5155229,2.530433226,0.065450915,1013.022312,688.4692426,42.4636521,20.63720249,122.2980731,122.2980731,13.91087946,11.31694496,0.076644487,12.26207586,10.64398423,368.7200438,2117.506636,329.4642372,519.5004902,222.6430672,4.181938233,0.118819543,2212.429961,1571.44418,74.18870027,36.29827949,283.3309593,283.3309593,24.51571222,18.75456136,0.29816843,0.997414293,1026.53124,4700.527059,719.0460382,6446.104337,22.98270458,2815.690917,9284.777959,5/28/21
5/29/21,17,912376.8408,4067643.974,612976.3094,5577538.853,0,0,1,1067.097843,4757.462407,716.9249242,505.5267334,216.6543143,5.994092858,0.143331523,1895.06982,1266.736923,84.24949899,41.37365644,224.9276806,224.9276806,25.91222638,26.93838383,301.7047122,129.3020195,2.940417051,0.074648002,1154.674851,781.1972405,47.55298343,23.1615983,138.7318925,138.7318925,15.39391583,13.16432568,0.093911998,14.65422339,12.89673483,449.6271984,2487.892719,383.1409286,615.0404752,263.5887751,4.975808762,0.137848118,2570.64051,1810.994478,85.59998708,41.89863995,325.8412548,325.8412548,28.05745949,22.31972088,0.284990738,0.997072136,1162.340269,5294.016571,808.727998,7265.084838,27.64487022,3320.660846,10613.39055,5/29/21
5/30/21,18,912041.3601,4066148.303,612750.9182,5575482.31,0,0,1,1165.147688,5194.592288,782.7992754,563.6965572,241.5842388,6.716548291,0.159985858,2113.210768,1411.55569,90.25991108,44.33076017,250.939194,250.939194,27.24575853,30.22507643,344.0555392,147.4523739,3.388695991,0.084756939,1309.13202,882.6493823,52.77320148,25.75164177,156.768994,156.768994,16.86568582,15.18817961,0.113851238,17.32664413,15.44661104,542.2396532,2908.114977,443.894812,721.9152251,309.3922393,5.868261478,0.159144591,2971.268442,2078.688298,97.86686695,47.92425877,373.4021442,373.4021442,31.79570608,26.33328187,0.271811567,0.996705513,1307.138696,5929.663374,904.9410764,8141.743147,32.88710642,3894.249442,12068.8797,5/30/21
5/31/21,19,911684.7851,4064558.586,612511.3549,5573296.455,0,0,1,1263.391806,5632.589275,848.8041473,624.4901314,267.6386277,7.476930282,0.177573892,2342.019298,1563.596485,96.06534676,47.11268794,278.2914251,278.2914251,28.43612128,33.6830902,389.5269824,166.9401353,3.875511186,0.095787791,1476.160737,992.6583131,58.08393512,28.37869095,176.3806468,176.3806468,18.30992874,17.38936122,0.136703288,20.28643062,18.30998701,647.4647465,3382.462387,512.3683492,840.6944538,360.2976231,6.864941694,0.182848028,3416.622798,2376.089426,110.9645414,54.35372961,426.3032339,426.3032339,35.71146323,30.82098866,0.258629696,0.996315838,1460.22168,6604.075495,1007.162645,9071.45982,38.73312092,4542.295483,13652.48842,5/31/21
6/1/21,20,911308.9841,4062883.155,612258.8747,5570992.743,0,0,1,1360.102188,6063.749217,913.7785862,687.3394146,294.5740348,8.269348234,0.195951634,2579.295914,1721.372985,101.6064878,49.67454175,306.7175335,306.7175335,29.46791653,37.28125242,437.9779472,187.7048345,4.400406204,0.107732873,1655.218135,1110.848325,63.44244925,31.01186998,197.5004452,197.5004452,19.71041945,19.7651033,0.162708787,23.53788745,21.50200883,766.1813436,3915.086917,589.1840929,971.848576,416.5065326,7.970784759,0.20907997,3908.626512,2704.499813,124.8600246,61.15923311,484.7870862,484.7870862,39.783499,35.80484346,0.245443803,0.995905151,1620.56967,7312.470708,1114.660649,10047.70103,45.20260506,5270.452353,15363.35599,6/1/21
6/2/21,21,910916.4287,4061133.028,611995.1381,5568586.323,0,0,1,1453.338835,6479.422867,976.4192112,751.5325936,322.0853973,9.086199911,0.214935599,2822.298278,1883.040593,106.8215453,51.97385395,335.88656,335.88656,30.32731315,40.97903614,489.1764984,209.6470707,4.962097935,0.120563995,1845.410311,1236.608914,68.8036731,33.61860787,220.019661,220.019661,21.05114095,22.30829234,0.192103042,27.08230333,25.03619358,899.21503,4509.891137,674.9283114,1115.719953,478.1656941,9.189777944,0.237938948,4448.708139,3064.8882,139.5118197,68.30678739,549.0364633,549.0364633,43.98852038,41.30181332,0.232252491,0.995476155,1786.825357,8048.575775,1226.478225,11061.87936,52.31059996,6084.034479,17198.22444,6/2/21
6/3/21,22,910510.2029,4059321.954,611722.2171,5566096.103,0,0,1,1540.981815,6870.158832,1035.301757,816.2138658,349.8059425,9.918131021,0.234301761,3067.737571,2046.393358,111.6464672,53.97196423,365.4027992,365.4027992,31.00236893,44.7263371,542.790199,232.624371,5.5583577,0.1342299,2045.457046,1369.071991,74.12019259,36.16527465,243.7832094,243.7832094,22.31648953,25.00679491,0.22511049,30.91777146,28.9239853,1047.310776,5170.405456,770.1331659,1272.494182,545.3546495,10.52471779,0.269494882,5037.693145,3457.8183,154.8695917,75.75669402,619.1614641,619.1614641,48.3014244,47.32250174,0.219054323,0.99503222,1957.279399,8804.563864,1341.424008,12103.26727,60.06686725,6987.849398,19151.18354,6/3/21
6/4/21,23,910093.993,4057466.368,611442.5883,5563544.678,0,0,1,1620.775526,7225.900863,1088.910805,880.3884112,377.3093191,10.75405166,0.253785856,3311.796484,2208.875435,116.0141195,55.63425949,394.8079924,394.8079924,31.48259655,48.46354853,598.3785804,256.447963,6.185905645,0.148653967,2253.663952,1507.093808,79.34224447,38.61786891,268.5864541,268.5864541,23.49145778,27.8428617,0.261938397,35.03904698,33.17425539,1211.10286,5899.653817,875.2572582,1442.171608,618.0735465,11.9769636,0.30378336,5675.695632,3883.377156,170.8738273,83.46412303,695.1866937,695.1866937,52.69555148,53.86980245,0.205847867,0.994577373,2129.866671,9571.038172,1458.069358,13158.9742,68.47524077,7986.013936,21213.46338,6/4/21
6/5/21,24,909672.0529,4055585.235,611159.1098,5560958.127,0,0,1,1690.386033,7536.243525,1135.678314,942.9332424,404.1142467,11.58121898,0.273085256,3550.170199,2367.607961,119.8534006,56.93022919,423.5860935,423.5860935,31.75874547,52.12207791,655.3884672,280.8807717,6.840326022,0.163732378,2467.905348,1649.243856,84.41753381,40.94257766,294.1732813,294.1732813,24.56170983,30.79264585,0.302770002,39.43744727,37.79276183,1391.083172,6700.012604,990.6652254,1624.540568,696.231672,13.54619907,0.340800121,6362.016622,4341.107767,187.4553151,91.37966279,777.0392298,777.0392298,57.14285147,60.93759452,0.192631734,0.994116265,2302.175091,10337.07111,1574.753929,14214.00012,77.53297911,9081.761002,23373.29411,6/5/21
6/6/21,25,909249.1433,4053699.78,610874.9798,5558365.632,0,0,1,1747.471182,7790.744732,1174.030716,1002.614522,429.6919382,12.38539405,0.291862586,3778.131431,2519.432056,123.0892483,57.83441783,451.170107,451.170107,31.82431801,55.62543045,713.1527419,305.6368894,7.516009881,0.179332895,2685.619963,1793.802193,89.29103938,43.10633995,320.2355996,320.2355996,25.51371767,33.82589386,0.347757336,44.10079304,42.78158526,1587.569108,7573.068024,1116.607132,1819.153791,779.6373389,15.23021404,0.380495977,7095.054226,4829.949563,204.5346043,99.44995955,864.5379176,864.5379176,61.61412641,68.50956622,0.179404637,0.993654097,2471.468691,11090.30669,1689.600773,15251.37615,87.23013564,10277.24426,25615.85055,6/6/21
6/7/21,26,908830.4471,4051833.109,610593.6806,5555798.966,0,0,1,1789.759425,7979.277205,1202.441883,1058.112271,453.4766876,13.15108333,0.309751352,3990.623251,2660.970411,125.6439243,58.32755846,476.9522819,476.9522819,31.67715201,58.89092384,770.8930289,330.3827267,8.206128611,0.195294333,2903.821252,1938.766403,93.90492582,45.07750638,346.4143619,346.4143619,26.3351653,36.90584771,0.397013236,49.01335489,48.13851531,1800.669525,8519.465079,1253.196602,2025.307372,867.9888736,17.02469899,0.422772047,7872.223379,5348.18519,222.0214559,107.6184969,957.3835639,957.3835639,66.07956037,76.5581659,0.166165441,0.993196533,2634.726972,11817.13523,1800.542377,16252.40458,97.54888343,11573.33121,27923.28467,6/7/21
6/8/21,27,908421.4527,4050009.692,610318.8996,5553291.773,0,0,1,1815.140904,8092.434542,1219.494317,1108.051596,474.8792554,13.86186021,0.326363444,4182.376044,2788.705019,127.440789,58.39730536,500.2980834,500.2980834,31.31926727,61.83207617,827.7271024,354.7401867,8.902651705,0.211427065,3119.125458,2081.870343,98.19876842,46.8265201,372.3026808,372.3026808,27.01536827,39.98944677,0.450604143,54.15590139,53.85654403,2030.25531,9538.777033,1400.391843,2242.027693,960.8690113,18.9231011,0.467476417,8689.905519,5893.407204,239.8147489,115.8265525,1055.152634,1055.152634,70.50935315,85.04394109,0.152913216,0.992749572,2788.700443,12502.94025,1905.357687,17196.99838,108.4630496,12969.42419,30274.88561,6/8/21
6/9/21,28,908027.8158,4048254.743,610054.4364,5550878.724,0,0,1,1821.761798,8121.951823,1223.942535,1151.041108,493.3033322,14.50077343,0.341298695,4348.053726,2899.074452,128.4070334,58.03764608,520.5640153,520.5640153,30.75561976,64.36141162,882.6813405,378.2920031,9.596408317,0.227514532,3327.798677,2220.615496,102.1102464,48.32650974,397.4513161,397.4513161,27.54551625,43.02783548,0.508542455,59.50576529,59.92335973,2275.930116,10629.37562,1557.976695,2468.063506,1057.741503,20.9165143,0.514401599,9543.417704,6462.497682,257.8028144,124.0141123,1157.293335,1157.293335,74.87420491,93.91516384,0.139647282,0.992319394,2929.983779,13132.42379,2001.721046,18064.12861,119.9376675,14463.28243,32647.34871,6/9/21
6/10/21,29,907655.1939,4046593.485,609804.092,5548594.5,0,0,1,1808.123761,8061.148956,1214.779881,1185.716347,508.1641487,15.05082215,0.354156011,4482.416848,2988.58244,128.4787306,57.25028274,537.1167133,537.1167133,29.99445916,66.39409815,934.7081399,400.5892028,10.27719903,0.243315918,3525.822726,2352.314846,105.5761899,49.55383401,421.3764279,421.3764279,27.91881528,45.96722663,0.570780184,65.03700611,66.32098287,2537.008214,11788.33281,1725.546218,2701.887943,1157.951976,22.99364868,0.563283846,10427.01934,7051.632866,275.8643465,132.1208541,1263.126187,1263.126187,79.14574075,103.107983,0.126367261,0.991912182,3055.103331,13689.9959,2087.260882,18832.36011,131.9287692,16050.88724,35015.17612,6/10/21
6/11/21,30,907309.0692,4045050.359,609571.5497,5546472.707,0,0,1,1773.176592,7905.343809,1191.300781,1210.790001,518.9100003,15.49551679,0.364546519,4580.512513,3053.924347,127.6058825,56.04531758,549.3552932,549.3552932,29.04756728,67.85195651,982.708907,421.1609602,10.93396042,0.258570059,3708.981946,2474.150675,108.5341864,50.48872945,443.5697725,443.5697725,28.13067533,48.75015658,0.637202532,70.72059915,73.02544197,2812.494591,13011.33252,1902.493629,2941.707676,1260.731861,25.14085075,0.613803662,11333.94577,7656.30569,293.8699285,140.0872665,1371.847721,1371.847721,83.2969835,112.5470226,0.113073102,0.991533927,3160.622462,14160.2436,2159.630487,19480.49655,144.3832437,17726.32074,37351.20053,6/11/21
6/12/21,31,906961.4552,4043500.595,609338.0068,5544341.785,0,0,1,1746.236197,7785.235294,1173.200997,1227.230242,525.9558179,15.840693,0.372606172,4645.945617,3097.501219,125.8906334,54.49276688,557.7077622,557.7077622,27.95427513,68.7547396,1025.701399,439.586314,11.55597099,0.273023813,3873.49799,2583.59768,110.9309474,51.11836832,463.5748742,463.5748742,28.18004152,51.32119061,0.707624842,76.52482937,80.0067826,3101.08487,14292.67011,2088.009896,3185.630245,1365.270105,27.34324103,0.665612559,12257.04216,8271.748483,311.6908904,147.8583905,1482.606384,1482.606384,87.30405177,122.1508394,0.110228026,0.991154044,3246.516067,14542.97522,2218.77552,20008.26681,157.2392368,19481.76488,39647.27093,6/12/21
6/13/21,32,906594.0842,4041862.746,609091.1902,5542089.75,0,0,1,1742.237055,7767.405683,1170.514191,1238.734884,530.8863787,16.12077492,0.379142918,4692.701202,3128.634605,123.6038711,52.72275243,563.855148,563.855148,26.78035889,69.23954868,1063.352184,455.7223646,12.13686226,0.28652635,4018.052955,2679.771659,112.7468994,51.44568599,481.2308942,481.2308942,28.07335159,53.6438342,0.781807898,82.41664794,87.23057088,3401.277844,15625.75162,2281.155866,3432.275059,1470.975025,29.58906864,0.718435417,13191.0841,8894.480109,329.2269887,155.3942728,1594.782068,1594.782068,91.15090183,131.850374,0.113776413,0.990752571,3317.619118,14859.67963,2267.909178,20445.20793,170.4290267,21308.18533,41923.82228,6/13/21
