date,state,ML,ML_SPLINE,Low_90,High_90,Low_50,High_50
2021-05-24,BAJA CALIFORNIA SUR,1.45,1.441450092833026,0.72,2.14,1.08,1.67
2021-05-25,BAJA CALIFORNIA SUR,1.41,1.393334702536913,0.65,2.06,1.06,1.6400000000000001
2021-05-26,BAJA CALIFORNIA SUR,1.31,1.3308874205163816,0.59,1.98,1.0,1.57
2021-05-27,BAJA CALIFORNIA SUR,1.27,1.277761092818599,0.5700000000000001,1.95,0.93,1.5
2021-05-28,BAJA CALIFORNIA SUR,1.31,1.2962758071440308,0.5700000000000001,1.95,0.96,1.53
2021-05-29,BAJA CALIFORNIA SUR,1.43,1.4250749740430593,0.72,2.08,1.1,1.6600000000000001
2021-05-30,BAJA CALIFORNIA SUR,1.55,1.5694280538124232,0.85,2.19,1.24,1.79
2021-05-31,BAJA CALIFORNIA SUR,1.6400000000000001,1.631426400581797,0.93,2.25,1.34,1.8800000000000001
2021-06-01,BAJA CALIFORNIA SUR,1.6400000000000001,1.6338228940662352,0.96,2.25,1.34,1.87
2021-06-02,BAJA CALIFORNIA SUR,1.6400000000000001,1.6295357953771372,0.96,2.23,1.34,1.86
2021-06-03,BAJA CALIFORNIA SUR,1.6400000000000001,1.6600927051333239,1.0,2.24,1.35,1.86
2021-06-04,BAJA CALIFORNIA SUR,1.72,1.721458581983301,1.07,2.29,1.44,1.94
2021-06-05,BAJA CALIFORNIA SUR,1.8,1.7982077240829941,1.18,2.37,1.52,2.0100000000000002
2021-06-06,BAJA CALIFORNIA SUR,1.8900000000000001,1.869319512992988,1.28,2.44,1.59,2.07
2021-06-07,BAJA CALIFORNIA SUR,1.87,1.891393663892502,1.29,2.42,1.58,2.05
2021-06-08,BAJA CALIFORNIA SUR,1.84,1.834721645549334,1.24,2.35,1.54,2.0
2021-06-09,BAJA CALIFORNIA SUR,1.75,1.7473771533794897,1.2,2.2800000000000002,1.47,1.92
2021-06-10,BAJA CALIFORNIA SUR,1.7,1.699262736632977,1.12,2.19,1.43,1.87
2021-06-11,BAJA CALIFORNIA SUR,1.73,1.7351467680139876,1.17,2.22,1.48,1.9100000000000001
2021-06-12,BAJA CALIFORNIA SUR,1.8,1.7967187303933705,1.25,2.2800000000000002,1.52,1.95
2021-06-13,BAJA CALIFORNIA SUR,1.81,1.80828587538291,1.26,2.27,1.53,1.95
2021-06-14,BAJA CALIFORNIA SUR,1.72,1.7277054193914836,1.19,2.18,1.46,1.87
2021-06-15,BAJA CALIFORNIA SUR,1.57,1.5565911433746846,1.03,2.0100000000000002,1.33,1.73
2021-06-16,BAJA CALIFORNIA SUR,1.4000000000000001,1.4080894658853556,0.88,1.85,1.1500000000000001,1.55
2021-06-17,BAJA CALIFORNIA SUR,1.31,1.3109412556536955,0.78,1.75,1.06,1.46
2021-06-18,BAJA CALIFORNIA SUR,1.26,1.2639437256173804,0.78,1.74,1.01,1.41
2021-06-19,BAJA CALIFORNIA SUR,1.26,1.257327412737537,0.76,1.72,1.0,1.4000000000000001
2021-06-20,BAJA CALIFORNIA SUR,1.26,1.2470561500690822,0.75,1.71,1.0,1.4000000000000001
2021-06-21,BAJA CALIFORNIA SUR,1.17,1.1805270946903832,0.65,1.61,0.9,1.3
2021-06-22,BAJA CALIFORNIA SUR,1.03,1.0375329950457066,0.51,1.47,0.76,1.16
2021-06-23,BAJA CALIFORNIA SUR,0.9400000000000001,0.9274489650429254,0.44,1.4000000000000001,0.68,1.08
2021-06-24,BAJA CALIFORNIA SUR,0.9500000000000001,0.9507671765808393,0.43,1.4000000000000001,0.71,1.11
2021-06-25,BAJA CALIFORNIA SUR,1.03,1.0428656680583495,0.53,1.5,0.79,1.19
2021-06-26,BAJA CALIFORNIA SUR,1.12,1.1135783706884086,0.61,1.58,0.88,1.28
2021-06-27,BAJA CALIFORNIA SUR,1.1400000000000001,1.1356769204400707,0.61,1.58,0.89,1.29
2021-06-28,BAJA CALIFORNIA SUR,1.11,1.0976673794714142,0.6,1.56,0.85,1.25
2021-06-29,BAJA CALIFORNIA SUR,0.98,0.9995392884867446,0.47000000000000003,1.43,0.72,1.12
2021-06-30,BAJA CALIFORNIA SUR,0.89,0.8872161023752745,0.36,1.33,0.63,1.03
2021-07-01,BAJA CALIFORNIA SUR,0.81,0.8181047545724438,0.3,1.27,0.58,0.98
2021-07-02,BAJA CALIFORNIA SUR,0.84,0.830887135294749,0.32,1.3,0.5700000000000001,0.98
2021-07-03,BAJA CALIFORNIA SUR,0.9,0.8893449618829155,0.37,1.36,0.64,1.05
2021-07-04,BAJA CALIFORNIA SUR,0.9400000000000001,0.9385349084587244,0.4,1.3900000000000001,0.68,1.09
2021-07-05,BAJA CALIFORNIA SUR,0.92,0.9371127250727432,0.39,1.3800000000000001,0.66,1.07
2021-07-06,BAJA CALIFORNIA SUR,0.9,0.8981304654906819,0.37,1.36,0.64,1.05
2021-07-07,BAJA CALIFORNIA SUR,0.85,0.8482392594070355,0.34,1.33,0.6,1.01
2021-07-08,BAJA CALIFORNIA SUR,0.8200000000000001,0.8140902365162995,0.28,1.28,0.58,0.99
2021-07-09,BAJA CALIFORNIA SUR,0.81,0.8134310473228665,0.3,1.3,0.54,0.96
2021-07-10,BAJA CALIFORNIA SUR,0.8300000000000001,0.828395425570718,0.3,1.31,0.5700000000000001,0.99
2021-07-11,BAJA CALIFORNIA SUR,0.8300000000000001,0.8322136258137334,0.27,1.29,0.5700000000000001,0.99
2021-07-12,BAJA CALIFORNIA SUR,0.81,0.8063072368848989,0.26,1.28,0.56,0.98
2021-07-13,BAJA CALIFORNIA SUR,0.76,0.7648631847336311,0.21,1.23,0.53,0.9500000000000001
2021-07-14,BAJA CALIFORNIA SUR,0.73,0.730259729588454,0.18,1.2,0.46,0.89
2021-07-15,BAJA CALIFORNIA SUR,0.73,0.7248751316778904,0.16,1.19,0.47000000000000003,0.9
2021-07-16,BAJA CALIFORNIA SUR,0.76,0.7603875364218037,0.2,1.24,0.53,0.96
2021-07-17,BAJA CALIFORNIA SUR,0.8,0.8056746300054125,0.24,1.29,0.52,0.96
2021-07-18,BAJA CALIFORNIA SUR,0.8200000000000001,0.8189139838052746,0.24,1.3,0.54,0.98
2021-07-19,BAJA CALIFORNIA SUR,0.78,0.7744260658486725,0.2,1.26,0.51,0.9500000000000001
2021-07-20,BAJA CALIFORNIA SUR,0.71,0.7111029307657908,0.13,1.18,0.45,0.89
2021-07-21,BAJA CALIFORNIA SUR,0.67,0.679073855761009,0.1,1.1400000000000001,0.43,0.87
2021-07-22,BAJA CALIFORNIA SUR,0.72,0.7088454217325837,0.16,1.22,0.45,0.9
2021-07-23,BAJA CALIFORNIA SUR,0.81,0.8088835195219772,0.21,1.3,0.55,1.0
2021-07-24,BAJA CALIFORNIA SUR,0.91,0.9191139760495972,0.31,1.41,0.65,1.1
2021-07-25,BAJA CALIFORNIA SUR,0.96,0.962327602255587,0.39,1.48,0.6900000000000001,1.1400000000000001
2021-07-26,BAJA CALIFORNIA SUR,0.89,0.8877629984601025,0.3,1.3900000000000001,0.61,1.06
2021-07-27,BAJA CALIFORNIA SUR,0.76,0.7504499225033512,0.16,1.24,0.49,0.9400000000000001
2021-07-28,BAJA CALIFORNIA SUR,0.64,0.6318659216055535,0.07,1.11,0.36,0.81
2021-07-29,BAJA CALIFORNIA SUR,0.5700000000000001,0.5936460942412686,0.02,1.03,0.29,0.74
2021-07-30,BAJA CALIFORNIA SUR,0.62,0.6180557439024128,0.04,1.09,0.34,0.8
2021-07-31,BAJA CALIFORNIA SUR,0.68,0.6675177253352422,0.1,1.18,0.39,0.86
2021-08-01,BAJA CALIFORNIA SUR,0.7000000000000001,0.7023306209281137,0.11,1.21,0.46,0.93
2021-08-02,BAJA CALIFORNIA SUR,0.67,0.6742959236377887,0.09,1.18,0.35000000000000003,0.8300000000000001
2021-08-03,BAJA CALIFORNIA SUR,0.56,0.5572134507738458,0.02,1.05,0.24,0.71
2021-08-04,BAJA CALIFORNIA SUR,0.42,0.4213734064887234,0.0,0.9500000000000001,0.15,0.59
2021-08-05,BAJA CALIFORNIA SUR,0.35000000000000003,0.3487916020008784,0.0,0.92,0.13,0.55
2021-08-06,BAJA CALIFORNIA SUR,0.37,0.3718958899499808,0.0,0.9400000000000001,0.14,0.5700000000000001
2021-08-07,BAJA CALIFORNIA SUR,0.48,0.4782216520180075,0.0,1.02,0.18,0.65
2021-08-08,BAJA CALIFORNIA SUR,0.56,0.5580413390712008,0.03,1.1,0.23,0.72
2021-08-09,BAJA CALIFORNIA SUR,0.59,0.6000078984078273,0.01,1.11,0.25,0.75
2021-08-10,BAJA CALIFORNIA SUR,0.64,0.6254932717624085,0.03,1.17,0.31,0.8200000000000001
2021-08-11,BAJA CALIFORNIA SUR,0.65,0.6525082683488065,0.06,1.2,0.33,0.84
2021-08-12,BAJA CALIFORNIA SUR,0.67,0.685619167298245,0.04,1.2,0.39,0.9
2021-08-13,BAJA CALIFORNIA SUR,0.74,0.7260311152212889,0.08,1.28,0.44,0.96
2021-08-14,BAJA CALIFORNIA SUR,0.77,0.7663941679958459,0.1,1.32,0.43,0.96
2021-08-15,BAJA CALIFORNIA SUR,0.75,0.7651380185691994,0.08,1.29,0.4,0.93
2021-08-16,BAJA CALIFORNIA SUR,0.7000000000000001,0.6945387582387565,0.07,1.25,0.4,0.92
2021-08-17,BAJA CALIFORNIA SUR,0.63,0.6164784346330427,0.01,1.16,0.3,0.8200000000000001
2021-08-18,BAJA CALIFORNIA SUR,0.6,0.5966016562523035,0.01,1.1400000000000001,0.25,0.77
2021-08-19,BAJA CALIFORNIA SUR,0.6,0.6259973187525466,0.0,1.1400000000000001,0.26,0.78
2021-08-20,BAJA CALIFORNIA SUR,0.67,0.6771153895787195,0.04,1.23,0.39,0.92
2021-08-21,BAJA CALIFORNIA SUR,0.74,0.7238878104265766,0.06,1.3,0.37,0.92
2021-08-22,BAJA CALIFORNIA SUR,0.77,0.7461744199950994,0.07,1.33,0.42,0.97
2021-08-23,BAJA CALIFORNIA SUR,0.72,0.7253170312340763,0.06,1.29,0.36,0.91
2021-08-24,BAJA CALIFORNIA SUR,0.63,0.652709589030918,0.03,1.2,0.34,0.87
2021-08-25,BAJA CALIFORNIA SUR,0.55,0.5599545660235252,0.0,1.1300000000000001,0.22,0.74
2021-08-26,BAJA CALIFORNIA SUR,0.51,0.4887065667874201,0.0,1.11,0.16,0.68
2021-08-27,BAJA CALIFORNIA SUR,0.46,0.4681235171453833,0.0,1.09,0.13,0.64
2021-08-28,BAJA CALIFORNIA SUR,0.49,0.47737662790922725,0.0,1.12,0.15,0.67
2021-08-29,BAJA CALIFORNIA SUR,0.48,0.48314043113802174,0.0,1.12,0.14,0.66
2021-08-30,BAJA CALIFORNIA SUR,0.44,0.45208945889083685,0.0,1.1,0.13,0.64
2021-08-31,BAJA CALIFORNIA SUR,0.38,0.3723581002497682,0.0,1.07,0.14,0.63
2021-09-01,BAJA CALIFORNIA SUR,0.32,0.3179201723890124,0.0,1.03,0.07,0.54
2021-09-02,BAJA CALIFORNIA SUR,0.34,0.34676554789943115,0.0,1.06,0.11,0.59
2021-09-03,BAJA CALIFORNIA SUR,0.39,0.3876842045261306,0.0,1.1,0.15,0.65
2021-09-04,BAJA CALIFORNIA SUR,0.42,0.4143235647266131,0.0,1.1300000000000001,0.11,0.63
2021-09-05,BAJA CALIFORNIA SUR,0.42,0.4209063625380694,0.0,1.1300000000000001,0.12,0.64
2021-09-06,BAJA CALIFORNIA SUR,0.39,0.40165533199769077,0.0,1.12,0.15,0.66
2021-09-07,BAJA CALIFORNIA SUR,0.37,0.35801270913030886,0.0,1.11,0.09,0.6
2021-09-08,BAJA CALIFORNIA SUR,0.32,0.32029873791131647,0.0,1.07,0.1,0.58
2021-09-09,BAJA CALIFORNIA SUR,0.32,0.326053164303747,0.0,1.08,0.05,0.54
2021-09-10,BAJA CALIFORNIA SUR,0.4,0.3994312744847515,0.0,1.17,0.13,0.66
2021-09-11,BAJA CALIFORNIA SUR,0.52,0.5110505154879538,0.0,1.25,0.21,0.78
2021-09-12,BAJA CALIFORNIA SUR,0.61,0.6177137158500273,0.0,1.31,0.26,0.86
2021-09-13,BAJA CALIFORNIA SUR,0.67,0.6745030692633703,0.0,1.35,0.27,0.89
2021-09-14,BAJA CALIFORNIA SUR,0.65,0.6496658562467532,0.0,1.34,0.31,0.92
2021-09-15,BAJA CALIFORNIA SUR,0.58,0.5658303394687054,0.0,1.29,0.18,0.78
2021-09-16,BAJA CALIFORNIA SUR,0.46,0.45922002713519616,0.0,1.22,0.11,0.68
2021-09-17,BAJA CALIFORNIA SUR,0.34,0.36562736025971543,0.0,1.16,0.08,0.61
2021-09-18,BAJA CALIFORNIA SUR,0.33,0.3191205110858381,0.0,1.16,0.05,0.58
2021-09-19,BAJA CALIFORNIA SUR,0.36,0.34247960747983003,0.0,1.19,0.1,0.64
2021-09-20,BAJA CALIFORNIA SUR,0.42,0.4153135563656896,0.0,1.24,0.1,0.67
2021-09-21,BAJA CALIFORNIA SUR,0.48,0.5074010386707967,0.0,1.29,0.16,0.75
2021-09-22,BAJA CALIFORNIA SUR,0.58,0.5887774231195839,0.0,1.35,0.22,0.84
2021-09-23,BAJA CALIFORNIA SUR,0.64,0.6351082689775213,0.0,1.3900000000000001,0.25,0.89
2021-09-24,BAJA CALIFORNIA SUR,0.67,0.6445798976742293,0.0,1.41,0.25,0.9
2021-09-25,BAJA CALIFORNIA SUR,0.63,0.6210088211803659,0.0,1.3800000000000001,0.23,0.87
2021-09-26,BAJA CALIFORNIA SUR,0.56,0.5682115514665889,0.0,1.34,0.19,0.81
2021-09-27,BAJA CALIFORNIA SUR,0.47000000000000003,0.4937707165867749,0.0,1.3,0.14,0.74
2021-09-28,BAJA CALIFORNIA SUR,0.42,0.4203334089276756,0.0,1.28,0.12,0.71
2021-09-29,BAJA CALIFORNIA SUR,0.38,0.37431283695926143,0.0,1.27,0.09,0.67
2021-09-30,BAJA CALIFORNIA SUR,0.38,0.3723577487713988,0.0,1.27,0.09,0.67
2021-10-01,BAJA CALIFORNIA SUR,0.4,0.39205905093353904,0.0,1.3,0.12,0.71
2021-10-02,BAJA CALIFORNIA SUR,0.4,0.4012431896350296,0.0,1.3,0.12,0.71
2021-10-03,BAJA CALIFORNIA SUR,0.37,0.3772325477389607,0.0,1.28,0.09,0.67
2021-10-04,BAJA CALIFORNIA SUR,0.32,0.33533325480339554,0.0,1.24,0.1,0.65
2021-10-05,BAJA CALIFORNIA SUR,0.31,0.30034737706013986,0.0,1.22,0.07,0.61
2021-10-06,BAJA CALIFORNIA SUR,0.31,0.2938777708661639,0.0,1.23,0.07,0.61
2021-10-07,BAJA CALIFORNIA SUR,0.32,0.3247304530790956,0.0,1.25,0.05,0.61
2021-10-08,BAJA CALIFORNIA SUR,0.38,0.3885277382157876,0.0,1.33,0.07,0.67
2021-10-09,BAJA CALIFORNIA SUR,0.43,0.44095397092933186,0.0,1.37,0.13,0.75
2021-10-10,BAJA CALIFORNIA SUR,0.45,0.44236010203116954,0.0,1.3900000000000001,0.15,0.78
2021-10-11,BAJA CALIFORNIA SUR,0.43,0.41170147682989783,0.0,1.3800000000000001,0.11,0.74
2021-10-12,BAJA CALIFORNIA SUR,0.38,0.3825845392584024,0.0,1.35,0.1,0.71
2021-10-13,BAJA CALIFORNIA SUR,0.37,0.38255909138172395,0.0,1.35,0.08,0.6900000000000001
2021-10-14,BAJA CALIFORNIA SUR,0.41000000000000003,0.4149483677935211,0.0,1.4000000000000001,0.13,0.76
2021-10-15,BAJA CALIFORNIA SUR,0.47000000000000003,0.47701896121960774,0.0,1.44,0.12,0.78
2021-10-16,BAJA CALIFORNIA SUR,0.58,0.5609924502778526,0.0,1.51,0.15,0.85
2021-10-17,BAJA CALIFORNIA SUR,0.65,0.6389103571543462,0.0,1.55,0.18,0.9
2021-10-18,BAJA CALIFORNIA SUR,0.66,0.6777691899272342,0.0,1.56,0.24,0.96
2021-10-19,BAJA CALIFORNIA SUR,0.64,0.6536098158189083,0.0,1.54,0.25,0.96
2021-10-20,BAJA CALIFORNIA SUR,0.61,0.5786505386287452,0.0,1.52,0.15,0.86
2021-10-21,BAJA CALIFORNIA SUR,0.46,0.4777470059441074,0.0,1.45,0.11,0.78
2021-10-22,BAJA CALIFORNIA SUR,0.38,0.3901268039273149,0.0,1.42,0.14,0.78
2021-10-23,BAJA CALIFORNIA SUR,0.36,0.347953813821282,0.0,1.41,0.07,0.71
2021-10-24,BAJA CALIFORNIA SUR,0.35000000000000003,0.3407651586163404,0.0,1.4000000000000001,0.08,0.71
2021-10-25,BAJA CALIFORNIA SUR,0.34,0.34744127173967626,0.0,1.3900000000000001,0.09,0.71
2021-10-26,BAJA CALIFORNIA SUR,0.35000000000000003,0.3507207233403982,0.0,1.41,0.09,0.72
2021-10-27,BAJA CALIFORNIA SUR,0.34,0.3487746304553058,0.0,1.4000000000000001,0.11,0.73
2021-10-28,BAJA CALIFORNIA SUR,0.35000000000000003,0.34363224684312066,0.0,1.42,0.11,0.74
2021-10-29,BAJA CALIFORNIA SUR,0.34,0.3387746598264012,0.0,1.41,0.05,0.68
2021-10-30,BAJA CALIFORNIA SUR,0.35000000000000003,0.3434902909830518,0.0,1.43,0.05,0.6900000000000001
2021-10-31,BAJA CALIFORNIA SUR,0.36,0.36851939545481316,0.0,1.45,0.13,0.77
2021-11-01,BAJA CALIFORNIA SUR,0.43,0.4241266095454444,0.0,1.53,0.11,0.8
2021-11-02,BAJA CALIFORNIA SUR,0.5,0.518674094206779,0.0,1.57,0.11,0.8300000000000001
2021-11-03,BAJA CALIFORNIA SUR,0.68,0.6531046573923708,0.0,1.68,0.18,0.96
2021-11-04,BAJA CALIFORNIA SUR,0.79,0.8005861704145787,0.0,1.75,0.28,1.09
2021-11-05,BAJA CALIFORNIA SUR,0.93,0.933724716676552,0.01,1.85,0.47000000000000003,1.31
2021-11-06,BAJA CALIFORNIA SUR,1.05,1.0506541645857965,0.03,1.95,0.5700000000000001,1.43
2021-11-07,BAJA CALIFORNIA SUR,1.16,1.1558903288009064,0.1,2.07,0.64,1.51
2021-11-08,BAJA CALIFORNIA SUR,1.25,1.2518587187749795,0.18,2.18,0.79,1.6500000000000001
2021-11-09,BAJA CALIFORNIA SUR,1.33,1.3326236231391317,0.25,2.2600000000000002,0.86,1.71
2021-11-10,BAJA CALIFORNIA SUR,1.4000000000000001,1.3901590253189826,0.32,2.32,0.89,1.73
2021-11-11,BAJA CALIFORNIA SUR,1.42,1.4187644115931852,0.36,2.33,0.9400000000000001,1.76
2021-11-12,BAJA CALIFORNIA SUR,1.4000000000000001,1.4220412796525286,0.4,2.33,0.97,1.77
2021-11-13,BAJA CALIFORNIA SUR,1.42,1.405916630040835,0.44,2.34,0.9500000000000001,1.74
2021-11-14,BAJA CALIFORNIA SUR,1.3800000000000001,1.3766339119842859,0.38,2.25,0.98,1.75
2021-11-15,BAJA CALIFORNIA SUR,1.34,1.341702369438498,0.36,2.2,0.92,1.68
2021-11-16,BAJA CALIFORNIA SUR,1.31,1.3089476950414467,0.31,2.13,0.9,1.6500000000000001
2021-11-17,BAJA CALIFORNIA SUR,1.28,1.286195581431108,0.34,2.13,0.8200000000000001,1.57
2021-11-18,BAJA CALIFORNIA SUR,1.28,1.2780744378565525,0.32,2.1,0.84,1.58
2021-11-19,BAJA CALIFORNIA SUR,1.28,1.2764235400112327,0.31,2.08,0.87,1.6
2021-11-20,BAJA CALIFORNIA SUR,1.27,1.2698848801996967,0.35000000000000003,2.1,0.8300000000000001,1.56
2021-11-21,BAJA CALIFORNIA SUR,1.25,1.2505014034076625,0.3,2.04,0.8300000000000001,1.55
2021-11-22,BAJA CALIFORNIA SUR,1.22,1.2239198653455305,0.31,2.0300000000000002,0.78,1.5
2021-11-23,BAJA CALIFORNIA SUR,1.2,1.1991879744048723,0.28,1.99,0.81,1.52
2021-11-24,BAJA CALIFORNIA SUR,1.18,1.1825647693965533,0.26,1.96,0.76,1.47
2021-11-25,BAJA CALIFORNIA SUR,1.17,1.1691546108086193,0.25,1.94,0.73,1.44
2021-11-26,BAJA CALIFORNIA SUR,1.17,1.1512731895484083,0.24,1.93,0.73,1.44
2021-11-27,BAJA CALIFORNIA SUR,1.11,1.1228386306224403,0.23,1.8900000000000001,0.72,1.42
2021-11-28,BAJA CALIFORNIA SUR,1.08,1.0841787954339555,0.17,1.82,0.67,1.37
2021-11-29,BAJA CALIFORNIA SUR,1.03,1.037223979485373,0.11,1.74,0.61,1.31
2021-11-30,BAJA CALIFORNIA SUR,0.98,0.9839044782791122,0.09,1.69,0.56,1.26
2021-12-01,BAJA CALIFORNIA SUR,0.9500000000000001,0.9280465524754071,0.07,1.6600000000000001,0.54,1.24
2021-12-02,BAJA CALIFORNIA SUR,0.88,0.8810603233657479,0.01,1.56,0.43,1.1300000000000001
2021-12-03,BAJA CALIFORNIA SUR,0.85,0.8562518773994393,0.01,1.55,0.41000000000000003,1.11
2021-12-04,BAJA CALIFORNIA SUR,0.86,0.8628668741219623,0.06,1.6,0.45,1.1500000000000001
2021-12-05,BAJA CALIFORNIA SUR,0.89,0.893909265463504,0.04,1.61,0.46,1.17
2021-12-06,BAJA CALIFORNIA SUR,0.9400000000000001,0.9383225764504286,0.07,1.68,0.5,1.22
2021-12-07,BAJA CALIFORNIA SUR,0.99,0.9890280297121253,0.12,1.76,0.6,1.32
2021-12-08,BAJA CALIFORNIA SUR,1.07,1.0548576382900867,0.15,1.83,0.61,1.34
2021-12-09,BAJA CALIFORNIA SUR,1.1300000000000001,1.1486211128288304,0.18,1.8900000000000001,0.67,1.4000000000000001
2021-12-10,BAJA CALIFORNIA SUR,1.28,1.2774702309385615,0.38,2.11,0.85,1.57
2021-12-11,BAJA CALIFORNIA SUR,1.43,1.4259250380922306,0.51,2.23,0.99,1.7
2021-12-12,BAJA CALIFORNIA SUR,1.57,1.572847646728475,0.68,2.36,1.16,1.85
2021-12-13,BAJA CALIFORNIA SUR,1.71,1.6971001692859327,0.84,2.47,1.31,1.98
2021-12-14,BAJA CALIFORNIA SUR,1.77,1.7907920822955241,0.93,2.5100000000000002,1.3800000000000001,2.0300000000000002
2021-12-15,BAJA CALIFORNIA SUR,1.9100000000000001,1.8990223186573087,1.1,2.63,1.53,2.16
2021-12-16,BAJA CALIFORNIA SUR,2.08,2.080137175363629,1.31,2.7800000000000002,1.7,2.31
2021-12-17,BAJA CALIFORNIA SUR,2.36,2.3599319321795598,1.61,3.02,2.02,2.6
2021-12-18,BAJA CALIFORNIA SUR,2.63,2.6339977999611097,1.95,3.2800000000000002,2.3000000000000003,2.85
2021-12-19,BAJA CALIFORNIA SUR,2.8000000000000003,2.792147367917053,2.16,3.41,2.47,2.99
2021-12-20,BAJA CALIFORNIA SUR,2.82,2.8312828075762955,2.19,3.37,2.5100000000000002,3.0
2021-12-21,BAJA CALIFORNIA SUR,2.8000000000000003,2.7878401923155494,2.22,3.33,2.52,2.98
2021-12-22,BAJA CALIFORNIA SUR,2.74,2.7493016205826164,2.2,3.25,2.52,2.95
2021-12-23,BAJA CALIFORNIA SUR,2.8000000000000003,2.794379675053533,2.27,3.27,2.57,2.98
2021-12-24,BAJA CALIFORNIA SUR,2.9,2.9018703694417938,2.39,3.34,2.67,3.06
2021-12-25,BAJA CALIFORNIA SUR,2.97,2.973868772203719,2.48,3.38,2.74,3.11
2021-12-26,BAJA CALIFORNIA SUR,2.92,2.913313247986184,2.46,3.31,2.7,3.0500000000000003
2021-12-27,BAJA CALIFORNIA SUR,2.68,2.681685269415947,2.24,3.0500000000000003,2.49,2.82
2021-12-28,BAJA CALIFORNIA SUR,2.34,2.345832952951995,1.92,2.7,2.15,2.47
2021-12-29,BAJA CALIFORNIA SUR,2.2,2.190334273522001,1.79,2.5500000000000003,2.04,2.35
2021-12-30,BAJA CALIFORNIA SUR,2.13,2.1397962414968306,1.74,2.48,1.92,2.23
2021-12-31,BAJA CALIFORNIA SUR,2.34,2.3314398892163717,1.95,2.67,2.14,2.44
2022-01-01,BAJA CALIFORNIA SUR,2.46,2.4705871954985574,2.09,2.7800000000000002,2.2600000000000002,2.5500000000000003
2022-01-02,BAJA CALIFORNIA SUR,2.47,2.4515344945312165,2.13,2.79,2.2800000000000002,2.56
2022-01-03,BAJA CALIFORNIA SUR,2.24,2.2631261210420277,1.9000000000000001,2.54,2.05,2.32
2022-01-04,BAJA CALIFORNIA SUR,1.94,1.926272455962397,1.59,2.22,1.77,2.0300000000000002
2022-01-05,BAJA CALIFORNIA SUR,1.52,1.5178808048551915,1.19,1.81,1.34,1.6
2022-01-06,BAJA CALIFORNIA SUR,1.24,1.243308548697007,0.91,1.53,1.07,1.33
2022-01-07,BAJA CALIFORNIA SUR,1.09,1.1034351699134524,0.74,1.37,0.92,1.18
2022-01-08,BAJA CALIFORNIA SUR,1.06,1.0360493729556215,0.71,1.34,0.89,1.1500000000000001
2022-01-09,BAJA CALIFORNIA SUR,0.96,0.9789398622746095,0.62,1.25,0.8,1.06
2022-01-10,BAJA CALIFORNIA SUR,0.9,0.8816445863898703,0.5700000000000001,1.2,0.75,1.01
2022-01-11,BAJA CALIFORNIA SUR,0.72,0.7406984700942905,0.38,1.02,0.53,0.8
2022-01-12,BAJA CALIFORNIA SUR,0.5700000000000001,0.5643856822491156,0.21,0.86,0.39,0.66
2022-01-13,BAJA CALIFORNIA SUR,0.39,0.37636654313267676,0.05,0.68,0.22,0.49
2022-01-14,BAJA CALIFORNIA SUR,0.25,0.26180597869164846,0.0,0.54,0.09,0.34
2022-01-15,BAJA CALIFORNIA SUR,0.27,0.269295488425993,0.0,0.5700000000000001,0.09,0.35000000000000003
2022-01-16,BAJA CALIFORNIA SUR,0.27,0.27653610188649624,0.0,0.5700000000000001,0.1,0.36
2022-01-17,BAJA CALIFORNIA SUR,0.27,0.25691063678420606,0.0,0.58,0.11,0.37
2022-01-18,BAJA CALIFORNIA SUR,0.22,0.22070975233618542,0.0,0.54,0.05,0.3
2022-01-19,BAJA CALIFORNIA SUR,0.18,0.17911736828833716,0.0,0.51,0.02,0.25
2022-01-20,BAJA CALIFORNIA SUR,0.14,0.14689044650192373,0.0,0.47000000000000003,0.0,0.21
2022-01-21,BAJA CALIFORNIA SUR,0.13,0.1396792093670474,0.0,0.46,0.0,0.2
2022-01-22,BAJA CALIFORNIA SUR,0.18,0.17313387927381044,0.0,0.5,0.01,0.24
2022-01-23,BAJA CALIFORNIA SUR,0.27,0.24908777737139495,0.0,0.6,0.1,0.37
2022-01-24,BAJA CALIFORNIA SUR,0.29,0.3141066198453012,0.0,0.63,0.09,0.38
2022-01-25,BAJA CALIFORNIA SUR,0.32,0.3141192333469038,0.0,0.67,0.15,0.45
2022-01-26,BAJA CALIFORNIA SUR,0.26,0.2539800048254771,0.0,0.63,0.07,0.36
2022-01-27,BAJA CALIFORNIA SUR,0.17,0.17654538681997614,0.0,0.55,0.01,0.26
2022-01-28,BAJA CALIFORNIA SUR,0.13,0.13087734534007767,0.0,0.5,0.0,0.22
2022-01-29,BAJA CALIFORNIA SUR,0.16,0.1496494915248293,0.0,0.52,0.01,0.24
2022-01-30,BAJA CALIFORNIA SUR,0.19,0.19998201703076238,0.0,0.5700000000000001,0.05,0.3
2022-01-31,BAJA CALIFORNIA SUR,0.23,0.23260675864377903,0.0,0.62,0.05,0.33
2022-02-01,BAJA CALIFORNIA SUR,0.22,0.21218089089661027,0.0,0.62,0.04,0.32
2022-02-02,BAJA CALIFORNIA SUR,0.16,0.1590629393093019,0.0,0.56,0.0,0.25
2022-02-03,BAJA CALIFORNIA SUR,0.1,0.10753676714872829,0.0,0.49,0.0,0.2
